별점,리뷰,날짜
3,"택시기사님 추천받아 그 많고 많은 집중에 여기로 왔다
근데 평점이 왜이러ㅠㅠ 난 정말 맛있게 먹었는데
-
9년전 처음 와서 먹었을땐 이걸 무슨맛으로 먹나했는데 다시 간 통영에서 혹시나하며 먹어봄
왠일이야 맛있다🌝🌝🌝
아쉬운건 반찬 리필이 되는줄 모르고 적은 양의 반찬으로 노나먹은것 ㅜㅠ 말씀이나 좀 해주시지..
근데 나만 모른듯ㅋㅋㅋㅋㅋ다먹고나니 다른 테이블 리필하는게 보이더라 ㅋㅋㅋㅋ 어쩐지 반찬이 너무 적었엌ㅋㅋ 이모 주실때 리필된다고 말씀좀..ㅠㅠ ㅋㅋㅋㅋㅋㅋ
다른집에서 먹어보지 않았지때문애 지극히 주관적임
맛은4점, 서비스는 2점 합이 3점이요~",7년 전
4,"충무김밥과 오징어 그리고 깍두기의 심플한 구성이네요. 통영에 오면 맛보아야하는 명소라고 해서 들렀네요. 충무김밥은 배를 타야 하는 이들이 쉽게 변질되는 김밥의 특성상 다른 재료없이 김과밥을, 대신에 무우김치와 오징어 무침과 함께 맛보는 별미로 유명해졌다고 하네요. 비슷비슷한 많은 다른 식당들이 성업하고 있네요. 오랜만의 통영 방문이어서인지 상전벽해를 이룬듯한 느낌이네요. 어쨌거나 충무김밥과 꿀빵은 통영의 대표선수가 되어버렸네요.",6년 전
5,원조 충무김밥집인지라 한 끼 간단하게 먹되 배부르게 먹을 수 있는 식당이였습니다.,1년 전
4,가격은 5500원이지만 맛은 정말 있었다. 옆에 테이블에 있던 분들이 진또배기 맛집이라고 말했다.,5년 전
3,좀 비싸긴 하지만 맛있습니다. 김치를 많이 좋아하는 편은 아니라 저는 그냥 김밥이 더 좋네요,3년 전
4,"큼직하고 보드라운 오징어
아삭하고 숙성좋은 석박지
적당하게 돌돌말린 김밥알
뚱보할매 김밥집에 오거라
이건알고 올람오고 하여라
일인분에 오천오백 비싸다",5년 전
3,"맛있다고는 할수 없고요. 보통 김밥이에요. 오징어 무침이 새콤할줄 알았는데, 그런맛 없어요. 양이 좀 적어요. 성인 남자는 2인분 먹어야 합니다.",2년 전
3,여기 2등,3주 전
3,"맛있는녀석들에 나온 집이라 그런가 웨이팅있음
먹어본 결과 좀 구리구리 한 맛이 난다 젓갈을 좀 구리구리한걸 쓰는것같고 고추가루를 큰거 위주로 쓴다.
충무김밥을 좋아하는지라 여행동안 충무김밥만 먹고 다녔는데 여기보다는 바로 옆집 3대할매김밥이 훨 맛난다. 구리한 맛도 거의 없고 파나 야채 양념하며 오징어무침 리필도 된다 3대할매김밥을 가길 추천드립니다.",5년 전
5,충무김밥 진짜 원조집. 10년 넘도록 통영 올때면 꼭 찾아오는 맛집입니다. 정말 맛있습니다. 강추!,2년 전
5,"30년 넘게 맛있게 먹고 있는 곳이예요
24시간은 아니구 오후 9시까지 식사할수 있더라구요",2년 전
5,통영항에서 충무 김밥이 가장 맛있는 집,1년 전
1,너어어어무 맛이 없음. 너무맛이없음. 원조라서 토속적인 맛이 아니라 그냥 맛없음. 김치는 미친상태고 어묵은 닝닝한맛에 고추가루도 거의 안들어있고 충무김밥은 밥도 설익은맛. 다시는 안간다.,8달 전
4,"7년 전 통영 여행때도 왔던 곳인데 여전히 손님들이 많네요. 2인분 이상 포장 가능합니다.
오징어와 석박지는 추가비용 내고 더 사려고 했는데 그렇게는 판매하지 않는다고 하네요.",2년 전
3,"이 집이 원조라고 해서 2번째 방문했어. 음식은 괜찮아요. 메뉴는 1가지 충무김밥 밖에 없구요, 금액은 6500원이에요. 셀프서비스인데 그리 친절한지 모르겠어요. 1인분에ㅠ김밥은 8개라 좀 적은데 김밥만은 더 안팔아요. 반찬은 남았는데 김밥이 부족하다고 했더니 1인분을 더 시키라고 해서 더 시켰더니 반찬을 안주는 거에요. 그래서 왜 안주시냐고 했더니 “반찬은 남았다면서요?”그래서 좀 당황.
주차는 어려워요",9달 전
5,충무김밥을 최초만드신 분의 가게입니다. 맛 또한 👍오징어도 한가득 ㅎ 항상 밥이 남는게 아쉬워요…,3년 전
3,"통영에 와서 충무깁밥은 먹어봐야한대서 갔습니다.
그냥 한번 먹어보기에는 괜찮긴 하지만 5천오백원
이라는 양이라는 가격이라기에는 양이 적습니다.ㅎㅎ
충무깁밥은 원래 비싸고 양이 적다고 하는데
그냥 한번 먹어볼만 합니다. 2명이서 2인분 시키시고
주변 다른 시장가서 다른 음식 드시면 될듯합니다.
결론은 양이 적고 가격이 비싼것 같지만 그래도 통영
온김에 먹기에는 적당하다.",6년 전
3,"저는 근처 식당과 맛은 큰 차이를 못 느꼈습니다.
비슷비슷하니 편한 곳에서 드세요.",6년 전
5,충무김밥 맛 좋아요. 옛날과 다른것은 오징어에 오뎅이 들어 있는점,2년 전
4,싱싱한 석박지와 오징어 오뎅무침... 통영에 와서 원조를 맛 봤네요. 석박지 양이 조금 모자랐어요~!!,3년 전
5,"석박지가 예술이에요~
모든걸 조화롭게 만드는 맛!!
최곱니다!!",1달 전
1,"충무김밥집 다녀왔어요~
통영유명맛집이라는데..
기계식 김밥(마트초밥느낌!) 정감가지않는 맛이였뜸ㅠㅠ",5년 전
1,맛을 떠나서 충무김밥을 최초로 만든 사람의 가게도 아닌데 허위로 광고하는 업소.. 돌아가신분은 말이 없는데.. 자식들은 허위광고하는곳.. 충무김밥은 여러 유래만 있을뿐 누가 만든지 모르는 향토음식일뿐.. 여러분은 누가 김밥을 최초로 만든지 아시는가? 짜장면은? 김치는? 떡뽁이는..? 그냥 돈 벌려고 엄한 소리는 안하는 식당이 더 낫다,1년 전
4,"충무김밥이 머 있나 김에다가 밥 싸서
반찬처럼 무김치와 오징어 무침 먹는거지..
전 맛나게 먹었음요",6년 전
4,"원조 김밥집이라서 그런지 이집만 줄이 있네요
오징어 무침 부드럽고 맛있어요",3년 전
3,음식 평범.. 서비스 그닥..,3달 전
4,<뚱보할매김밥>에서 충무김밥 포장해서 숙소에서 얌냠~~ 통영하면 충무깁밥이죠...ㅎㅎ,4년 전
4,오늘은 김치가 덜 익어서 저번보다 맛은 덜 했지만 이근처에서 젤 맛있죠 특히 이층 창가에서 항구뷰를 보면서 먹으면 개꿀맛입니다.,4년 전
5,주문과 동시 결제  메뉴가 나와요   빠르게  나옴니다,2년 전
4,포장해서 먹었는데 서울에서 먹는것보다 맛있음! 오징어가 맛있는데 오징어양이 많지는 않음! 아침에 배안고팠는데 꿀맛이어서 싹 다 먹었슴다,1년 전
3,차별화된 특별한 맛은 없다. 어디든 충무김밥집은 비슷하다. 1인분 6천원,3년 전
1,진심 개최악이다 맛 서비스 모든게 최악임 이딴걸 맛있다고 홍보한 맛녀석들은 사기꾼들임,4달 전
2,"빨리 나와서 좋음 그게 끝~
충무김밥은 역시 호불호
이가격에 이맛이면 난 천국으로 ~",5년 전
5,2년 마다 들리지만 10여년이상 한결같은 맛에 별점5개! 조미료나 인공적 달고 매운 맛이 없는!!! 깔끔한 맛을 중요하 여기는 사람은 꼭 이곳으로!^^,1년 전
5,"통영 현지인이 추천해줘서 방문했는데 맛있었습니다.
주차단속을 많이 하니 드시고 갈꺼면 주차장주차. 포장해서 갈꺼면 점포앞에 잠시 정차해도 될겁니다.
벌써 2번이나 방문했네요^^",1년 전
3,"성인 남성이 먹기에는 양이 부족
맛은 무난함",4년 전
5,"몇 십년째 다닌 통영 최애 맛집
충무김밥 원조집",4년 전
3,"전통있는 맛집임에 틀림없어 보이지만, 이맛을 잘 모르는 저는 그냥 심심한 김밥이어서 조금 아쉽",4년 전
5,"거리두기라서 포장해서 먹었는데 무김치도 맛있고 오징어, 오뎅도 안짜고 맛있네요. 리뷰에 호불호 다양해서 잠시 고민했는데 원조라니 먹어보자 한건데 이제까지 먹은 이름만 충무김밥들은 이제 안먹을거 같아요. 원조충무김밥 인정합니다. 국물도 싸주셔서 맛나게 잘먹었어요.",4년 전
5,저렴한가격 서울대비 맛 좋아요,3년 전
3,적당히 먹을만한 곳이었습니다. 충무김밥 자체가 특별한 맛을 내기도 어려운 음식이기에 그점을 감안하고 먹는다면 만족할만 하다고 생각합니다. 서울에서 먹는것과 원산지에서 먹는것의 차이가 딱히 느껴지지 않지만 꼬투리를 잡지 않는다면 괜찮게 생각할 수도 있을겁니다.,6년 전
3,"그냥 먹을만합니다
맛있고 친절하고 뭐 그렇지는 않습니다
오래된집이라해도 특별할거 없어요",3년 전
5,"주말에는 줄서야해요.
오징어 어묵무침 많이 주어서 좋아요.",5년 전
1,"칠레산 대왕 오징어떼가 어디갔나했더니 여기있었네요.
어디서 먹든 똑같은 김밥은 알거없지만 제일 중요한 석박지와 오징어무침이 최악이네요. 두번은 안올듯ㅎ
덕분에 대왕오징어지키기 운동을 행동으로 옮길수있게된거 같아 의미있는 경험이었다 생각합니다.",2년 전
