별점,리뷰,날짜
5,"술마신 다음날 점심으로 무조건 가세요
겨울엔 물메기탕
복국은 말할 것도 없고 이 집 왠만큼 다 잘해요
본인이 애기입맛이거나 비린 거 잘 못 먹는다 싶으면 멍게비빔밥은 도전하지 마세요
멸치회무침은 꼭 시키시고요
중국집 탕수육 같은 존재입니다
(1인 1메뉴 하고 사이드로 시키는)",4년 전
5,해산물요리는 그 계절에 알맞게 먹어야 함!! 이건찐임!! 전날에 남았던 회가 있었는데 회덮밥 해먹을려고 따로 밥도 샀는데 생각보다 푸짐하게 주셔서 너무 감사합니다!!!,4년 전
5,"손맛 깊은 맛집이네요~^^
30년 역사의 가게이고 복어탕의 복어양도 많이 주고 시원한 맛입니다
성게비빔밥도 맛났구요,, 무엇보다 밑반찬도 하나 하나 맛이 있던 가게였어요
추가로 어창젖도  사왔는데 무우말랭이와 풋고추를
같이 삭히고 넣어 만들어 양념맛도 걸작이네요",4년 전
4,"음식은깔끔
1인1메뉴
주차는어렵다 내부화장실이용가능
아이의자는없으나 비빔밥시키면 미역국 나옴",1년 전
5,"성게비빔밥 맛있습니다. 양이 적은게 약간 아쉽지만 반찬과 국이 맛있어서 커버가 됩니다.
굴만두는 굴맛이 안느껴져서 개인적으론 추천드리지는 않습니다. 차라리 멸치회무침 시키는게 나을듯하네요. 가격차이는 꽤 나지만..^^;",4년 전
4,"물회는 제 입맛에는 별로 안 맞더이다
매운탕은 깔끔은 하던데 뚝배기에 나오면 더 좋을 듯 했구요 가격은 해산물의 고장이지만 관광구역이다 보니 싸지만은 않아요",4년 전
4,괜찮습니다. 메기탕은 지리로나와서 담백한재료 본연의 맛을 느낄수 있어요. 성게비빔밥도 간장양념으로 담백해요,6년 전
3,"통영엔 거의 해마다 여행을 다녀서
이곳은 꽤 여러번 들렸다
주로 동광식당에선 멍게비빔밥과 성게비빔밥을 먹는데
해가 갈수록 아쉬움이 생기는건 기분탓일까
예전 시장통 분위기일때는 좋았는데
뭔가 관광식당화 되어가는것 같아 아쉽다
언제부터인지 모르겠지만
오히려 사이드로 나오는 멸치회가 더 맛나게 느껴진다
특히 성게비빔밥은 우니의 퀄이 많이 아쉬움!",5년 전
5,전 통영에서 사는데 이곳사람들도 맛있고 깔끔함에 별만땅드렸어요. 반찬리필도 많이주시고 성게비빔밥에 졸복국을 주시네요 대박 시원하고 맛있어요,6년 전
3,"통영시장 길가에 있는 식당
시설이 깔끔해 나쁘지 않다
주차할곳은 없음, 알아서 길가에 주차해야하나 난이도가 높다
성게 비빔밥은 생각보다 성게알이 듬뿍 들어있어서 만족...할뻔 했으나
성게 향은 없고 참기름맛으로 먹게됨
맛이 없는건 아니지만 기대보다는 별로였음",3년 전
5,"성게비빔밥 너무 맛잇엇어요
생선국이라면 비린내 날거라는 편견을 가지고 입에 대지도 않앗는데 ㅋㅋㅋ생각외로 깔끔하고 너무 맛잇엇습니다!
성게비빔밥은 두말하면 잔소리 ㅎㅎ
주말이라 주차할곳이 마땅치 않아서 멀리 주차하고 걸어갓지만,, 바다 구경도 하고 좋앗어요~",7년 전
5,복국으로 해장하려고 찾은 곳인데. 신랑은 까지복 시키고 저는 회덮밥 먹었는데. 나오는 반찬들도 깔끔하고 복국도 회덮밥 회도 신선하니 참 만족스럽게 먹었네요. 회덮밥에 같이 나오는  복국 국물도 시원하네요. 통영 이틀동안 제일 맘에 든 곳이에요,4년 전
4,통영 중앙시장 동광식당.성게 비빔밥과 졸복국. 가격은 15000천원. 졸복국 아주 시원 굿굿. 식초약간 넣어서 먹으면 해장에 쵝오,5년 전
4,깔끔한 상차림에 맛도 좋았음. 서비스로 주는 복어탕 국물도 맛있네요.,4년 전
3,도다리 쑥국 이  간이쎄서 싱겁게 먹는나는  부담스럽지만  대다수 의  사람들은 맛있게 먹을수있는집   화장실이  실내에 있다보니 봄철에 정화조 냄새가 남. 사장님 내외분친절  하심.  물론 사람 대접 받는 평일날가서  한가한 것도 있었지만,6년 전
3,"식당 위치가 좋아서 그런지 밥때가 되니...
발 디딜 틈이 없이 사람이 붐비는 식당.
엄청난 맛집이라는 생각은 들지 않지만,
간단한 식사하기엔 나쁘지 않은 선택이 될 수 있을듯.",2년 전
3,"졸복국 먹었어요
뚝베기에 뜨거운 국물이 좋은데...
그럭저럭입니다",2년 전
4,"졸복.. 복어새끼?? 매우 작고 쫄깃쫄깃 하다
국물은 조금 비린내가 났다..
적당한 양, 적당한 맛",4년 전
4,"신선하고 자극적이지않은 바다향나는 한끼였습니다
가격은 조금 세지만 합당한 가격대",5년 전
5,"너무 맛있었어용
토요일 2시 조금 넘어 가니 손님 많이 없었고
반찬도 깔끔해서 너무 잘 먹고 갔습니다 ~~~",5년 전
5,합리적인 가격에 맛있는 복국과 밑반찬을 먹을 수 있어요. 과거에 비해서 양은 좀 줄어든듯.,1년 전
4,실내가 깨끗하고 잔반재사용 하지않고 음식도 맛있어요,3년 전
3,깔끔하고  맛이 괜찮지만 가격은 좀 있는 곳입니다.  중앙시장 입구에서 아주 가까워요~,5년 전
4,복국 국물 시원허이 해장에 직입니다.,7달 전
3,반찬이 대체로 슴슴해서 좋았어요. 다만 비빔밥에 같이 나오는 밥이 너무 질어서 아쉬웠어요.,4년 전
5,가격은 비싸지만 아깝지않을만큼 맛있었습니다,2년 전
3,"복국은 시원하고 좋으나
성게.멍게비빔밥은 그닥 특별함은 모르겠다.",7년 전
3,복어도 쪼끄맣고 귀여운데 맛있었어요 근데 좀 짜서 물부어 먹었어요 ㅎㅎㅎ 반찬도 잘나오고 맛있습니당,6년 전
