별점,리뷰,날짜
5,멍게비빔밥 꼭 시키세요. 진짜 신선하고 맛있습니다,6년 전
4,"전통적인 통영 식당 반찬들 넘 좋아~ 밴댕이젓, 박나물 등등 추억의 맛 ㅎ 일인 식사 여러개 시켜 다양하게 먹어볼 수 있는 집. 통장어 송송 들어간 맑은 추어탕스타일의 장어탕이 진짜 맛나다 그리고 해물뚝배기 국물이 너~~무 시원해서 텀블러에 넣어 들고다니고 싶을 정도. 살짝말린 생선구이 등등 전반적으로 평균 이상 하는 집~",5년 전
4,밑반찬 깔끔하고 종류도 다양하게 나옵니다. 근데  메인 메뉴 양이 생각보다 작아 밥하나 둘이서 더 시켜 먹었네요~ 전체적으로 식당내부도 깔끔하고 직원분들도 친절하시고  음식질도 중상 이상은되니 가볍게 점식식사 한끼정도는 무난하다 생각합니다. 참고로 위치가 시장 약간 안쪽에 위치하고 있습니다 참고하세요,5년 전
5,"음식맛도 최고, 서비스도 최고, 싱싱하고 맛있고 값 싸고, 양 많은 멸치회무침, 멍게 비빔밥… 좋은 계절식품..
통영으로 이사가서 단골집으로 하고 싶습니다.
7명 동행한 일행의 같은 생각을 표현합니다.",3년 전
5,"소문 듣고 왔는데 그 이상이네요. 멍게비빔밥도 맛있는데 함께 간 아내가 시킨 멸치회 무침이 너무 좋았습니다.
수줍게 막걸리에 멸치를 씻어서 비린내가 안난다고 설명하시는 주인 아저씨도, 이층이 너무 높아서 올라가기 힘들다고 웃으면서 말하시는 일하시는분인지 따님인지 친절해서도 좋았습니다. 찾다보니 시장 통 안에 있어서 걱정했는데 아주 깨끗한 실내도 좋았구요. 통영 가시는분들 강추합니다.
그리고 저희는 바로 옆에 활어매장에서 참소라 2만원 어치 사서 먹었는데 그것도 꿀맛. 통영을 즐기시기를",7년 전
5,통영물회는 여기 ! 양념이 넘나 맛나고 회도 넘나 맛난것을 주세요 !,7년 전
5,멍게 비빔밥 정말 맛있게 하는 원조밀물식당. 우연히 옆테이블에서 사장님이 친한 지인들에게 하는 말을 들어보니 여기가 통영 멍게비빔밥의 원조라고 한다.(진짜인지 아닌지는 모름) 이 집은 신선한 멍게를 사용해서 초장을 안넣고 비벼먹는데 자기집만 이렇고 다른 식당은 죄다 초장 들어간다고.(실제로 다음날 갔던 다른 식당들은 전부 초장에 비벼먹었다. 멍게 비빔밥 정말 맛있게 먹었고 생선구이와 무침등도 맛있었다. 통영 갈 일 일으면 들려서 또 갈만한 식당. 강력 추천합니다!,7년 전
5,어머니의 식당과 따님의 건어물 연계,1주 전
4,통영시장에서 맛집으로 이름이 있어 가 보았다.도다리쑥국을 계절의 진미로 먹었는데 기본반찬도 집에서 먹는것같이 정갈하고 맛있었다.사장님 손맛이 좋아서 다음에는 이집에서 추천하는 음식을 먹어야 겠다.,6년 전
5,"물메기탕이랑 생선구이
먹고 왔는데 둘 다 맛있네요
구이는 반건조라 그런지 쫄깃하니
생선도 고급지고 아주 좋았습니다",2년 전
4,소금간이 약하지만 음식이 단백하고 맛있어요.멸치회는 호불호가 있을수있어요.생선구이는 가격대비 짱입니다.,6년 전
5,아내가 멍게등 해산물들어가는걸 안좋아하는데 여행와서 특산물아고 맛집이라니 가서 먹어봤습니다. 하나도 안비리고 고소해서 아내가 다음날에도 먹고싶다고 합니다. 추천합니다. 관광지라서 주차가 번거로운게 흠입니다,7년 전
4,"사장님 친절하시고, 저렴한 가격에 다양한 반찬이 제공 되는 식장이라 자극적이지 않은 음식을 찾는다면 방문하는 것을 추천 합니다.
시장 내에 위치하고 있기 때문에 시장 쇼핑과 겸해서 방문하기에 좋음",2년 전
5,"시장으로 이사전인 10여년전부터 방문하던 식당.
통영에 들를경우 왠만하면 가서 멍게비빕밥과 계절별 특미를 자주 시킴.
반찬도 훌륭함. 시장내로 옮긴후 깔끔해진 감이 있음.",6년 전
3,멍게비빔밥이 유명하다고해서 먹었는데 멍게양이 적었어요~그래도 비벼먹으니까 바다향이나긴했는데 막 맛있다는 느낌은 없었어요,5년 전
5,아 소문대로 맛있어요 근데 주소이전되었네요 걸어서 5분 더 걸립니다.,8년 전
5,"식전 멸치회 멍게비빔밥, 굴국밥
맛남 ㅎ",5년 전
5,"음식도 모두 맛있었구요.
사장님 너무 친절하시네요.
다음에 또 오곳싶어요",2년 전
4,멍게비빔밥과 도다리 쑥국 시켰는데 무엇보다 도다리 쑥국이 압도적으로 향과 맛이 뛰어났습니다. 작년에 간 곳인데 아직도 도다리쑥국 철에 생각이 나네요.,3년 전
5,멍게전골 먹으러 갔어요..다른 메뉴들은 다 먹어본것들이라 멍게전골은 도대체 어떨까 궁금했습니다.전골 안에 있는 엄청 많은 멍게들을 살짝 끓여서 샤브샤브처럼 먹는데 밥이랑 같이 먹으니 입안 가득 멍게향이 퍼지면서 너무 좋았습니다,4년 전
5,아침부터 넉넉히 만족하면서 먹을수 있는곳 생선구이랑 멍게비빔밥 정말 맛있게 잘먹었습니다,2년 전
4,대구탕 / 멍게비빔밥 먹었습니다 반찬 보통 입니다 대구탕 너무 맛있습니다 멍게 비빔밥은 멍게맛이고 보통 입니다 실패 없는 맛이며 주차 할인권 줍니다,7년 전
4,"매운탕, 장어탕, 굴국밥, 두루치기백반, 생선구이, 해물된장을 시켜먹었는데 다 맛있었습니다. 같이간 분들께 칭찬받았습니다.",6년 전
3,친절하고 맛은 있습니다. 다만 바닷가 음식에 익숙치않은 관광객이 처음 맛보기엔 특유의 비릿함이 부담스러울 수 있습니다.,7년 전
5,전라도에서 음식엔 후하지 않은편인데 특히나 경상도 음식이 ..우연히 들어갔는데 정말 친절하시고 맛난 음식으로 감동 봤았습니다. 강추입니다,4년 전
5,사투리는 투박하지만 살뜰히 살펴주시는 정이 가득합니다. 멍게향은 향긋하고 생선구이는 푸짐합니다. 다음에 또 방문하고 싶은 곳입니다.,6년 전
