별점,리뷰,날짜
1,"정말 불쾌합니다 통영에서 태어나서 어린시절부터 충무 김밥 추억이 있는 한 사람입니다 그 시절 한일김밥은 우리가족의 단골 김밥집 이었구요
가족들과 오랜만에 통영에서 옛추억에 한일 김밥에 들렀습니다. 밤 10시쯤 간단한게 간식으로 먹고 가자며 들러서 4인 가족끼리 2인분만 시켰는데 다른 김밥집들은 4500원인데 5500이더라구요 반찬 양도 적었구요
그래도 옛생각에 기분 좋게 먹었습니다 맛은... 객관적으로도 예전같지 않더군요 무김치에 간도 제대로 안 들었었구요 최근 생긴 근처 1인분 4000원짜리 다른 충무 김밥집 만도 못한 맛이었습니다  예전에 먹던 그맛이 아니었습니다
그래도 가족들과 함께라는 생각에 기분 좋게 먹었습니다
하지만 처음부터 다른 김밥 집에 비해서 반찬 양이 너무 적었습니다 간이 싱거워서인지 김밥보다 반찬이 부족했습니다 먹다가 부족해서 사장님한테 김치 한쪽만 더 줄수 있냐고 했더니 남자 사장님이 4명이서 2인분 시키고는 무슨 김치 한쪽을 더 달라고 하냐며 못준다고 하더군요
식사때도 아니고 밤 10시에 야식으로 먹고 가는 시간에 김치 한쪽을 더 못 얻어 먹는 식당이 대한 민국에 또 있나요?

이에 대해 불만을 표시하고 다른 손님들이 쳐다보자 언제그랬내는듯 자기가 바빠서 그랬다고 조금만 기다리라고 했다고 안면 바꾸더군요 그래서 아까 그리 말씀 안하지 않았냐고 했다니 까지라고 다시 오지말라고 하더군요... 이게 바로 통영 한일김밥집의 진짜 모습입니다
예전 통영 로컬들이 추천하던 한일김밥 집은 더이상 없고 관광객만 상대하는 한일 김밥... 더는 가기 싫군요 나의 옛추억마저도 함께 망가지는군요 더 좋은 가격의 대안은 많은니까",6년 전
2,"점심에 김밥 2인분 사서 서울 올라가다 3시쯤 휴게소에서 라면과 같이 먹었는데 조금 먹은 저는 괜찮았고 다른 2명은 배가 아파서 화장실을 몇번이나 갔습니다.
충무김밥은 이걸로 The  End.",5년 전
4,맛있습니다. 충무김밥이 뭐 별건가요? 가격대비 오징어양이 좀 적어서 아쉬울뿐. 바로앞에 항구에 거북선도 보여요.,13년 전
4,"많은곳들을 다닌건 아니지만 여기를 재방문했습니다.
충무김밥 집집마다 차이있구요~ 어디집이든 포장보다는 매장에서 드시길 권해드립니다~",6년 전
1,"예전의 맛이 전혀 아니네요. 주인 아주머니가 안계시나봐요. 무우 김치도 , 오징어 오뎅 맛도 완존 아니네요.  거의 20년 단골이었는데 이번에 대 실망이네요. 이젠 그맛을 어디서 찾아야할지.. 쩝..",3년 전
5,충무김밥이란게 원래 티비서 맛나다고해서 잔뜩 기대하고 가 처음 맛을 보는 순간 ‘뭐가 이래’ 하는 맛입니다... 근데... 이상하게도 서울 돌아오면 가끔 생각납니다. 그래서 통영에 기를쓰고 다시 가게 됩니다 ㅜㅜ 너무 멀어서 어쩌다 명동을 가보지만 개량되고 변형된 맛에 결국 다시 통영을 가야하나 하고 고민하게 만드는 요물이에요.,7년 전
1,주인 불친절해서 비추합니다...맛도 그저그래요.. 초등학교 생 딸 2이어서 3인분 시키고 애들 국하나 더 달라고 했더니 3인분에 국 3개라고 핀잔 줌...뜨네기 상대하는 식당인 듯...근처 충무 김밥집 다 가봤는데 맛은 평준화 된듯 합니니다...그냥 친절하고 깨끗한곳 가세요.^^,7년 전
4,간이 딱 좋아요. 꽤 여러번 방문한 곳으로 일찍 갈수록 밥과 김이 더 좋은 감이 있어요..,2년 전
3,"저녁에  혼자 서빙하시는 무뚝뚝한? 손님을 돌보듯 차가운 남자 사장님 경상도 분이라 그러신가? 어수선한 인테리어,  맛은 보통임",4년 전
4,충무김밥집. 통영갔으니 들렀음  충무김밥의 매력을 몰라서 그냥 식사한끼 해결ㅎㅎ,1년 전
3,"맛있게 먹는영상과 리뷰는 유튜브와 블로그에서 확인해주세요 맛은 먹을만해요
유튜브-bj승욱
네이버블로그-혼술마루
구독부탁드립니다",8년 전
4,충무김밥 원조라 하는곳인데 그냥 쏘쏘해요 ㅎㅎ 양이 적은편이라 섞박지랑 오징어 잘 배분해서 드시길 뭐가 남아도 꼭 남음 ㅎㅎ,4년 전
3,"내 인생 마지막 충무김밥..
맛 없는건 아닌데 기존 충무김밥의 안좋은 이미지를 바꾸기에는 반전 없는 맛과 가격....",4년 전
1,김밥받침에 다른 그릇을 못 놓게 해서 셀프서비스로 3번씩이나 왔다갔다해야 하고 깍두기는 안익고 오징어는 생이라니라 반건조를 쓰는듯 질겼음. 가격도 무지 비쌈,6년 전
4,"석박지 오징어 다 맛있어요
양은 적어요 2명이 3인분은 먹어야됨",6년 전
3,2층 바다보여서 좋고. 오징어 무침이 약간싱겁다.? 쏘쏘~ 할×뚱보 가 좀더 ...,5년 전
5,근처에 여러 충무김밥집이 있지만 어느곳 하나 맛이 부족한 곳은 없습니다. 단지 제 발걸음이 이 곳을 향할뿐...,7년 전
5,통영사람들이 찾는다는 진짜 맛집,4년 전
2,"김밥장사하년서
성의가없는듯!???
오징어맛이 변질직전!
시락국.깍두기맛은괜찮은듯....",6년 전
1,여기는 오징어무침이아니라 오뎅무침이고 맛도없음.. 바로 근처에 뚱보할매네 가세요 제발 ㅜ,4년 전
2,김밥은 눅눅하고 오징어도 흐물흐물거리네요. 그나마 석박지는 먹을만 합니다.,5년 전
5,항상 최고 단!물가가 올라서인지반찬에오징어보단  오뎅이~~ㅋ,2년 전
5,충무 김밥 맛집이죠. 그런데 그주변엔 다들 비슷한맛인거 같아요,5년 전
2,도대체 머가 다른가요 가성비도 낮아요 동네 김밥집이 더 맛날듯 하네요,5년 전
4,사장님이 매우 친절 그러나 타 체인점과의 맛 차이는 없음,4년 전
2,"별로고 반찬이아닌 음식을  직접 가져가야해요.
그런데 음식 값 비싸요",6년 전
5,맛있다  근데 ᆢ비싸다,3년 전
1,"오징어가 비싸다고 찌게용 어묵을 가득 주시네요,
재수없어...",4년 전
5,직원도 친절하고 충무김밥 별미 맛있어요,4년 전
5,크 깔끔하니 시원한게 꿀맛입니다,4년 전
3,주차하기가너무불편함.관광버스위주로 주차장을활용함.자가용은주차힘듬,5년 전
3,집근처 충무기김밥 있으면 그곳에서 먹어도 충분,4년 전
4,통영에서 꼬마김밥을맛있게잘하는집입니다,3년 전
4,맛있고요. 가격이 많이 올랐습니다. ㅋ,5년 전
1,"가격대비 퀄리티 떨어지구 맛이없음.
여기까지 와서 왜 이걸 먹었을까 ㅜㅜ",4년 전
4,통영가면 항상 이용하는 충무김밥 가게입니다.,1년 전
3,서울 사람 입맛에는 역시 충무김밥은 그저그래요..,7년 전
5,"전반적으로 재료를 좋은 거 쓰시는 듯. 반찬, 시락국 너무 맛나용!",3년 전
3,"김밥,오징어,어묵,국은별로지만깍두기는괜찮은편",3년 전
2,솔직히 역사는 있는 데라는데 맛은 그냥 그렇다. 충무김밥이 다 그런건가,5년 전
1,포장 2인분부터 되고 국물도 안주네요 차라리 딴데갈듯,6년 전
3,맛도있고 시설도깔끔하고 서비스도 괜찮고 추천요,12년 전
3,충무 김밥 맛있었어요. 비싼게 좀 흠이에요,5년 전
1,너무 맛이 없어요ㅠ 다들 맛없는다는 표정으로 묵묵히 먹네요ㅜ,8년 전
1,진짜 맛없음 사진 찍고 5분만에 걍 두고 일어남,4년 전
5,"주인분 친절하심
주차가 조금 편리함",3년 전
4,깨끗한 매장에서 맛있는 김밥을 먹을 수 있습니다,3년 전
4,바다에 배 타로 나갈때 싸가는 김밥을 상품화 시켰는데 색다르고 먹을만했어요..,6년 전
4,2층은 매번 썰렁^^;;맛은 그냥 그래용,2년 전
3,뚱보할매 보다 깍두기는 맛있으나 오징어는 별로임,4년 전
1,"맛없음
간이 안배어있음
오징어 별로없음",3년 전
4,충무김밥 맛난곳... 또 먹고싶다...,6년 전
4,"명절 올때마다 항상 가는곳..
맛 꾸준.. 주차 힘듬",5년 전
4,충무김밥 조왕♥ 현지인들이 추천한 곳,6년 전
2,간만에 먹었는데 옛날보다 맛이 더 심심해짐....,4년 전
5,맛있고  주인장이 친절해요,4년 전
2,"먹을만
넘비싸
맨밥에 김말아 깍두기 오징어 오뎅무침 달랑
5천원 넘비싸",7년 전
4,싱싱한 오징어 무침과 무김치의  환상의 조화,4년 전
3,"그냥 그렇다 엄청 친절하지도 않고 불친절하지도 않고
맛은 더 그냥 그렇다",4년 전
4,전통이 느껴지는 김밥 포장. 풍부한 맛.,11년 전
5,"맛있는 충무김밥집...
석박지 미쳤음",4년 전
4,충무김밥에서 상상한 그맛.. 정갈함.,3년 전
2,예전과 맛이 너무다르네요 엔쥐,4년 전
4,다 좋은데 해마다 가격이 오륾,5년 전
4,"아침 일찍 영업
어묵 타 업소와 다름",4년 전
3,"슴슴합니다
메뉴는단하나",3년 전
1,역시 충무김밥은 명동이었다...,5년 전
4,그래도 다행이다. 맛있었어요,4년 전
3,일단 양작아요 맛도 그럭저럭,5년 전
5,맛있고 깔끔함,4년 전
4,충무김밥 맛집이에요,1년 전
3,적당하게 맛있어요,3년 전
4,맛나요~친절해유,4년 전
3,통영시 중앙동 강구안항구. 한일김밥,8년 전
3,내가 좋아하는 한일김밥,5년 전
4,충무김밥 본연의 맛에 충실한집,6년 전
2,소문보다 맛이 평범함,12년 전
4,아줌니서비스굿 사랑해용,6년 전
5,충무김밥 맛있다는 그곳,5년 전
3,무난무난한 관광지 식당.,7년 전
5,충무깅밥중 최고입니다.,7년 전
4,평준화. 맛 다 비슷하다,6년 전
5,통영 맛집너무좋았어요,4년 전
4,맛이 다 거기서 거기네요,6년 전
4,반찬류가 괜찮아요,4년 전
5,언제나 변함없는맛!,2년 전
4,충무김밥 먹을만 해요.,8년 전
4,'맛좋아요,6년 전
5,맛있어요,3년 전
4,까금하고맛이있씀,7년 전
5,다 좋아요,3년 전
4,더워요 에어컨 안켜줌,7년 전
5,굳,3년 전
3,시락국이 맛이 별로라,5년 전
3,무난한 충무김밥,2년 전
4,맛잇어요~,3년 전
3,충무김밥.끝,2년 전
4,한일김밥본점,9달 전
3,기대이하의 맛.,8년 전
5,맛잇는 충무김밥,4년 전
4,맛있다,7년 전
3,예전보다 별로 ....,4년 전
4,"그냥 그냥
소소한 맛",3년 전
5,충무김밥의 원조,3년 전
5,딱 깔끔한 맛,3년 전
3,간편하고 맛 스러움,5년 전
5,석박지 시원함ㅋ,5년 전
5,충무 김밥 맛집,2년 전
5,좋아요,4년 전
5,맛나요,3년 전
5,주차힘듦,4년 전
1,불친절 그냥그럼,5년 전
5,맛집입니다,6년 전
1,요즈은별로?,5년 전
2,걍 그럼,7년 전
4,나름 괜찮음,4년 전
3,무난합니다,3년 전
4,깔끔합니디,4년 전
3,간식으로,7년 전
2,맛없음,4년 전
5,맛있어요,3년 전
5,맛나요,6년 전
5,맛있어요,5년 전
