별점,리뷰,날짜
1,한번 간 것으로 만족.. 통영은 맛집 검색하고 가지말자. 여기 포함해서 어딜가도 그저 그렇다. 택시 타보면 기사님들 마다 현지인 맛집은 따로 있다고 한다. 여긴 정말 작은 식당에 비좁게 앉아 급하게 먹어야하는 곳이다. 가족과 함께 가서 여유부리며 먹기 좋은 곳은 절대 아니다. 넓은 횟집에서 돈 더주고 맛있는 음식 먹는 게 훨씬 좋을 것 같다. 음식 맛은 맛있는 건 절대 아니고 맛 없어서 못 먹는 것도 아니지만 맛집은 정말 아니다. 그냥 방송나오고 유명해진 식당! 까지다. 신선하고 고소한 회는 돈만 있음 통영 어디서든 먹을 수 있다.,2년 전
1,"많은 리뷰에 속지말자.
일반 횟집가서 12만원짜리 시킨것보다 못한 스끼다시.
마늘은 냄새나고 상추는 물렀고 국물음식은 식었다.  가장 최악은 적은량의 회. 게다 병어는 얼려서 나왔음.
하이라이트는 라면스프맛 매운탕. 헐~
이전에는 어땟는지 모르겠지만
이젠 이리 장사하면 안될듯 한데요.
부모님께 죄송했어요.

부모님한테 돈 버는 자랑말고
제대로 쓰는 자랑하라고 혼남.

참고하세요.",6년 전
4,술을 못먹을상황이다보니 점심을 먹으러 다녀왔숩니다! 매생이라면과 멍게비빔밥을 먹었어요! 적당합니다~,3년 전
3,"예약 하고 일찍 도착해서 갔는데 예약시간 맞춰오라고 직원이 퉁명스럽게 얘기하고
음식 내오는것도 말라서 신선도 떨어졌음
1인당 4만원 퀼리티는 아니었음",3달 전
5,"해물이 코스대로 계속 나와서 쉬지않고 먹었던것 같애요
정말 맛있어요 간이 다 간간 하지만 세지않아서 아이도 같이 즐길수 있어서 더. 좋아요",4년 전
1,"완전 비추 가지 마세요.
어느정도도 안되는 수준미달 이해불가 음식점이에요.
음식질,  음식 나오는 시간, 서비스.. 어느하나 기본이 되는게 없어요.  어제 갔다가 기막혀서...
저희는 음식 나오기 기다리기 지쳐 나중엔 그냥 나왔어요.  어쩌다 유명해 졌는지는 모르겠지만  쫌...너무하는듯....  아무리 주관적인 잣대 이지만 말도 안되는 수준의 식당 이에요.",6년 전
2,"그다지 신선하지도 않고, 양이 푸짐하지도 않고..
그냥 알반횟집에 밑반찬 많이 나오는 횟집??
하지만 회는 몇점 없음ㅎ
사진에 보이는 회가 전부...  요게 12만원 상..ㅋ",5년 전
1,"맛있는 녀석들을 어제 보다가 너무 맛있어 보여 남편과 바로 새벽에 챙겨 6시간 30분을 차로 가 더 기대감이 컸다.
무엇보다 멸치 튀김과 고구마 새우 튀김도 있고 석화찜에 굴전은 계절이 아니라 안나오는 대신 다른게 나올거라 생각하고
차가 막히지만 열심히 갔다.

무슨 사기치는 줄 알았어요.
아무리 계절이 다르다 하지만 맛있는 녀석들 나올 때 하고는 차원이 다르게 달라요.

처음 나온 회는 그나마 싱싱해 먹을만 하다고 할 수 있는데 나머지는 반찬 가지수만 늘려놓고 먹으라고 내 왔는지

맛있는 녀석들이 추천해 갔지만 간 곳마다 그들에게 나오는 음식과 너무도 달라 다시는 속지 말아야 겠다는 생각이 들었다.

방송 때 나온 음식과 너무도 다르고
지금 뽈낙도 나올 때 인데 뽈낙 구이는 나오지 않고 무슨 새끼조기 구워서 내오고

방송에 속지 말아야 하는데 다시는 방송에 나온 곳은 안갑니다.

그나마 올라가는 시간은 5시간 30분 걸려 갑니다.

맛에 대해서는 저희는 정말 진심으로 쉬는 날이면 어디든 갈 수 있다 생각하는데 이렇게 맛없고 속았다는 생각이 드는 곳에 다녀오면 기분만 상해서 옵니다",2년 전
1,"가기전에예약전화햇는데따로예약은안받는다고해서7시58분도착.사장님인지누군지모르겟는데남자분이끝낫다며...헐....분명8시에마감이란이야긴안햇는데...그런이야기못들엇다고하니2층에연락해서올라가라고함.2층엔손님만실.단체손님.처음나온음식들이차니차게나와서입맛이뚝떨어지고..4살아이차가운고구마를먹더니안먹겟다고하고...9마넌차리기본을시켯는데너무실망스럽게나와서기대이하엿어요.쏘주1병.맥주1병.콜라1병.포함가격이9마넌
어른2.초딩4학년1.4살1명.정말돈아까워서먹고나왓네요.매운탕은작은뚝배기에주더라구요..또한번실망..조금을먹더라도질이좋앗음좋겟어요.너무평범하고왜맛집이라고하는지.....?????개인적인입맛이지만까다롭다고생각은안하는1인이에요.사진을많이찌꼬싶엇지만찍을게없엇어요.",6년 전
3,"16만원 큰상세트..소주 4병 포함..추가 5천원
아쉬운 것은 그래도 바닷가 회 및 해산물 잔뜩 먹을거라고 기대하고 간건데 회가 보시다시피18~20조각 나옴..회 상태도 미리 주문한 거 내놓은 듯이 말라있었음..
직원들 친철도도 그냥 그랬음..
이후 음식에 대해 물어봤더니 본인도 모른다
했음..세트별 음식에 대한 차이점이나 리필 가능한 음식에 대해 물어봐도 그냥 시큰둥 그때그때 달라서 잘 모른다 해서 16만원짜리 주문한거임
그래도 잡다하게 굵직한 음식은 산낙지, 생선구이, 붕장어구이, 돌멍게 등이 나왔고 인당 4만원씩 계산했을 때 그냥 뷔페를 가는 게 이만오천배 정도 옳은 선택이고 중앙시장에서 고급어종 회를 떠 먹는 게 나은 선택이라 생각함..그래도 음식들이 대부분 맛은 있었고 고추냉이도 직접 간 듯해서 좋았고 갈치구이도 직접 사장님이 잡았다고 하는데 맛있었음..그냥 생선구이를 주문하고 고추냉이에 찍어 먹고 직원분들이 조금 더 친절하셨다면(그렇다고 불쾌하게 불친절하지는 않았음..그냥 친절하지는 않음) 최고 식당 경험이었을거임..!! 개인적으로 부침개가 젤 맛있었음..이상하게 횟집 가면 부침개가 젤 맛남..
얇~고 바삭한 것이..ㅋ",4년 전
5,회 맛집이라고 해서 미리 리뷰 찾아보고 방문해서 기대하면서 들어갔어요!!!! 회는 다 쫄깃탱탱하고 같이 나오는 해산물 모두 바다내음이 장난 아니에요! 다음에 통양가면 또 갈게요!,11달 전
5,회 맛집이에요! 미리 리뷰 찾아보고 방문해서 2인 9만원이긴하지만 … 너무 기대하면서 들어갔어요 !!!! 술이랑 함께 나오는 안주들이 진짜 최고입니다 … 음식이 계속 나와요 그냥 진짜 배터지게 나옵니다 서비스로 주신 것두 넘 맛이ㅛ구 그냥 너무 맛있어여 ….. 오랜만에 여행와서 첫날 들린 곳이었는데 진짜 맛있게 먹었어요 너무 만족스러운 한상입니다 회는 다 쫄깃탱탱하고 같이 나오는 해산물 모두 바다내음이 장난 아니에요…. 통영 밤바다 앞에서 먹는 이 맛있는 안주들 ..🥹 분위기랑 맛이랑 생각하먼 또 가고싶네여 … 다음에 통양가면 또 갈게요!,1년 전
5,진짜 회 넘 싱싱하고 고소하고 난리에요..! 진짜 회러버로써 이렇게 맛있는 집을 찾아서 넘넘 행복해요 ㅠㅠ 그리고 밑반찬들도 맛있고 스키다시도 진짜 제 취향이라서 너무 좋았어요! ㅋㅋㅋ 사장님도 엄청 친절하시고 매장도 깔끔하고 청결해서 기분 좋게 잘 먹다갑니다~~ ♡,1년 전
5,통영 여행으로 맛집 찾아보다가 우연히 방문하게 되었는데 회랑 해산물이 너무너무 싱싱하고 맛있었습니다. 스키다시도 가격대비 다양한 종류로 맛 볼 수 있어서 만족스러웠어요. 통영여행 하는 주변 사람들이 있으면 추천해줄수 있을 정도입니다. 사장님도 매우 친절^^ 굿굿!,1년 전
3,"다찌집이라 밑반찬 많이 나와요...
그래서 인지 회는 조금나와요
빈자리 많은데 예약석 이라며 다 붙여 앉히고, 예약석은 다먹고 나갈때까지 들어오지 않음....
음식 나오는 속도를 못쫒아 가겠어요...
매운탕도 식어서 먹었네요
차린건 많은데 정성이 하나도 없는 느낌
기다리는 사람 하나 없고 빈테이블 많은데 뭐가 그리 바쁜지 재촉 받는 느낌 ㅎㅎ  블루리본에 속았어요",9달 전
5,"맛있게 잘 먹었습니다.
신선해서 좋았구요.
뷰는 덤입니다.",3년 전
5,"통영에 여행갈일이 있어서 우연히 들르게 되었어요
회가 너무 부드럽고 저희 식구가 얇은거 좋아해서 얇게 썰어달라고 부탁드렸는데 진짜 딱 제가 좋아하는 스타일로 해주셨어요~ 분위기도 짱 회드실분 요기 꼭 가보세용👍🏻",1년 전
5,해산물이 정말 신선했어요 그리고 술 한잔 하기 정말 좋은 음식들^^** ㅋㅋ 매운탕도 맛있고 다른 반찬들도 잘 나오는 편이라 이것 저것 맛보는 것도 정말 좋았습니다! 다음에도 또 들를게요 잘 먹었어요!,1년 전
5,"다찌집은 처음인데 사장님이 설명도 친절하게 해주셔서 좋았어요.회도 엄청 신선하고 달아서 너무
만족스러웠어요.이정도 신선도는 처음!
밑반찬이나 다른것도 구성이 좋아서
이것저것 낭김없이 먹었네요.ㅎ직원분들도 친절하시고 기분좋은 식사였습니다.",1년 전
