별점,리뷰,날짜
3,"관광객들만 가는 식당인듯하다
자리에 앉자마자 다짜고짜 어디서 왔는지 물어보는데
지역감정인가? 했다가 나중에 케찹으로 계란말이에 어디서 왔는지 적어주더라
밑반찬으로 문어 전갱이 전어 피조개 등등이 나옴. 꽤 만족스러움
중요한 멍게비빔밥은 평범했다.",5년 전
4,"성개비빔밥 4.5
생선구이 4

밑반찬으로 나오는 생선구이 백반을 시키면 밑반찬으로 나오는 생선이 아니라 조금 기다리면 본 생선구이가 나옵니다.

전체적으로 맛있 좋았고, 친절하셨어ㅛ.",3년 전
2,성게비빔밥 쏘쏘. 성게미역국 별로.. 성게비빙밥은 향은 좋았는데 맛은 평범.. 맛없지는 않았지만 맛있다도 아니었어요. 성게미역국은 성게맛 거의 안나요. 반찬은 거의 다 맛없어요. 너무 비려요. 특히 굴은 통영굴 맞나 싶을 정도로 비려서 하나 먹고 손도 안댔어요.,6년 전
1,붐비지 않는 시간에도 혼자 가니까 재료 떨어졌다고 바로 나가라네요.. 혼자는 곤란하다든지 솔직히 양해를 구했다면 기분 나쁘지 않았을텐데 잘은 모르지만 유명해지다보니 욕심만 남고 초심은 사라져버린 흔한 가게 같습니다.,6년 전
4,"성게 멍게비빔밥을 전문으로합니다
성게미역국도 하는데 짱맛있어요
갈치한마리 구이도 맛있고요
비빔밥은 다좋은데 밥이 좀질어서 아쉬웠어요",6년 전
5,이집은 통영 오시면 무조건 가셔야 합니다!,4년 전
5,"4월 18일 일요일 방문.
멍게 비빔밥 점심식사로 2인 주문.
성게는 제철이 아닌 관계로 냉동만 준비 되어있어서...생물이 아니어서 아쉬웠기에 다음에 먹기로 했어요...
도다리쑥국도 (시장에서 도다리 생물 구입 못하셨데요) 주문 실패....
주문한 음식으로 멍게 비빔밥에 멍게가 싱싱함이 느껴짐 ㅎ
청주에서 왔다고하니 계란 반찬에 케첩으로 ,청주,라고 써주셨음 ㅎ
통영 도착하자마자 맛점",4년 전
4,"멍게를 좋아하는데 마침 부산 가기 전 날 방송에 나오길래 찾아갔습니다. 멍게비빔밥, 성게비빔밥, 뽈락구이도 괜찮았지만, 화장실도 바깥이고 전망이나 실내가 아름답지않아 조금 실망🤔…",4년 전
5,관광객 대상의 식당치고는 괜찮은 맛. 생선구이나 성게비빔밥은 평균 이상이네요 담에 통영에 가면 또 한끼는 먹으러 갈듯,3년 전
5,멍게 비빔밥 먹었어요 전혀 안비리고 맛있네요 맛집이라 모든 가족이 좋다고 하네요 강추 강추 해요 그리고 매우 친절하구 식당이 깨끗합니다,3년 전
