별점,리뷰,날짜
5,"가족여행 중 점심으로 멍게비빔밥을 먹었어요.
식당분위기 맛 청결 모두 좋았어요~
곁들여 나오는 반찬도 깔끔하고 맛있었어요.
고등학생 큰아이는 두 그릇이나 먹었어요~",1년 전
4,"양이 많지 않음
추가회 디자인은 멋지게 나옴",2년 전
3,다찌스탈의 음식을 먹고 싶어서 갔는데 그 메뉴가 없어져서 그냥 나왔어요.ㅠ.ㅠ. 생굴은 아직 안나온다네요,8달 전
5,"새로 오픈해서 깔끔하고
정갈한 도남식당
굴정식 맛납니다 ^^♡",6년 전
1,"1시반쯤 갓는데 손님이 한템포빠지고 조금 한산한때갔는데도 우리테이블 주문이 빠져서 해물된장찌개랑 멍개비빔밥을시켰는데 40분 기다리다 먹었습니다
정식을 시켜야 빨리나오나보다하고 생각했는데 나중에 보니 완전 빠진듯 허겁지겁 챙겨 줬네요
가격대비 먹을게 없는듯하고 해물이 그렇개 많이 들었는데 맛이 좀 밍밍하네요",3년 전
2,관광지 식당이라서 맛은 평타...해물된장을 먹었는데 가격에 비해 들어있는 해물이 너무 없네요. 아주 간단히 먹기엔 편리합니다.,2년 전
3,"지나다 들른 도남식당
물회, 멍게밥 정식.  나쁘지 않은 맛입니다.",4년 전
5,와 이집 해물된장~~맛이 끝내줍니다 그리고 물회 넘넘맛나요~,2년 전
4,"적당한 가격이었음.
음식은 깔끔한 편. 해물탕 안 조개류가 해감이 잘 되어 모래가 하나도 안씹혔음. 간도 쎄지 않고 적당해 맛있게 먹었음.",2년 전
5,20년간 통영을 방문하면 대부분 도남식당에서 식사를 해오고 있습니다.,1년 전
5,"스탠포드 호텔 근처에서 아침식사로 최고의 선택.

해물된장+굴전+멸치회무침+생선(돔과의 작은 생선?)조림 한상차림 너무 잘 먹고 왔네요.

추천합니다.",4년 전
3,"해물정식 B코스 주문. 인당 2만2천원. A코스는 회가 추가 됨. 밑반찬 몇가지와 굴부침개, 멸치회무침 그리고 해물탕. 해물탕 맛은 좀 심심함. 별 맛이 없음.
보통 해물탕 소자 3~4만원 잡으면 가성비는 괜찮음. 전체적인 맛은 평타정도. 한번 정도 가서 맛보는것도 괜찮음. 휴일에 대기 탈 수도 있음.",2년 전
5,친절하고 음식이 신선합니다,3년 전
1,가성비 별로. 언뜻 푸짐해보이나 따져보면 가격에 비해 부실. 셋트에 딸려나오는 멸치회무침은 야채가 대부분이고 멸치는 적은데 그나마 비린내가 심함.직원들은 친절하나 그중 한명은 손님이랑 기싸움함,2년 전
4,"충무김밥먹기싫어서 들어와서 해물정식b코스 먹었어요
해물많고 굴전맛있고 반찬 깔끔히 잘나와요
멸치회무침은 미리무친건지 아삭하지않고 좀 흐물해서 슬펐지만
여사장님의 친절한말투와
저희아이들이 소라껍데기 한개갖고 싸울때 세심하게 하나더 씻어서 갖다주시는 따뜻한맘씨에
좋은기억 갖고 돌아갑니다~~~~^♡^",4년 전
5,"완전 친절하고 맛있어요.
해물된장찌개, 갈치조림, 굴전, 멸치무침회 네가지 모두 맛있어요.
너무 푸짐해서 배부를테니, 인근에 루지 타고 오세요ㅎㅎ",4년 전
5,너무친절했어요^^,3년 전
4,깔끔하니 좋고 해물된장 시켰더니 멸치회무침이 나오네? 멸치회 무침은 맛있고 해물된장은 그냥 해물탕같은 맛(?) 호불호 갈릴듯...아침식사 해장으로도 좋은듯. 근처 주차편함,4년 전
2,"맛이 심심합니다. 해물 된장은 다른 음식점 기대하고 드시면 큰일납니다.
청결도는 매우 좋았습니다. 병원처럼 깨끗한 식당이였어요 그래서 그런지 밥도 병원식 느낌이네요. 매우 건강한 느낌을 원하시고 평소 건강이 좋지 않으시면 맛있게 드실수 있습니다
관광지 음식점 다운 비싼 가격은 덤입니다.",5년 전
4,"식당이 아주 깔끔하며, 음식도 정갈하다.
세트메뉴를 주문하면 양도 적당하다.
다만 8시에 영업 종료이므로 6시 반 이전 방문 해야할 듯 하다.",4년 전
5,재료들이 신선하고 깨끗해요. 굴이 제철인지 굴전이 입에 착착 감깁니다. 일반 횟집보다 만족도가 훨씬 높은 식당인것 같아요,5년 전
5,"통영유람선터미널 건너편에 위치.
해물된장찌개가 해물도 많고 맛이 깔끔합니다.
반찬으로 나온 멸치회 무침도 일품~^^",2년 전
2,"4인가족갈치정식2개랑단품음식각각1인분씩시켰는데~ 밑반찬이1인분정도양으로허전하게4가지나오고미역국랭랭한물맛으로하나씩나오네요ㅜㅠ 아침을간단히먹은터라잔득허기가있었는데..갈치찌개도턱없이부족한양이나와서실망했고!멸치무침도비린내가너무나서아쉽네요..물회,횟밥맛은물론극히평범한걍야채랑회가들어간식초에단맛뿐~대실망이었습니다ㅠㅠ",4년 전
5,굴국밥도 맛 있어요,5달 전
5,"갈치조림 먹었어요. 갈치에 살도 통통 하고 맛있었습니다.
서빙하시는 분이 친절하게 살펴주시고 센스있어서 너무 좋았어요♡",4년 전
5,"깔끔 쾌적 맛 좋음
양은 조금 부족
가격 합리적",3년 전
5,"음식이 정갈하고 특히 굴전이 너무 맛있어요^^
직원분들도 친절하고 해물도 푸짐해서 즐거운
한끼 잘 먹었습니다",2년 전
3,밑반찬도 많고 가격대비 음식도 괜찮아요.,9달 전
3,"친절하고, 식당이 깔끔한 느낌",5년 전
2,"관광버스타고 온 단체손님들 마스크 안하고 돌아다녀도 제지하지않아요
단체손님들 올 시간이면
다른 손님들 멀리 떨어진 자리로 안내해줬음 좋을텐데
음식 맛있어요
그러면 뭐하냐고요
손님 배려해주지않는데",4년 전
1,"통영의 굴밥맛을 제대로 보려면
도남식당으로 가세요.젖갈류도 많다
멍게도 나오고 깔끔한 상차림에 맛도 좋으니 예약손님이 많아 갈때마다 빈자리가 없다.",7년 전
4,갈치조림을 먹었는데 괜찮았습니다. 마지막 주문이 저녁 7시 30분. 8시에 문을 닫습니다. 아침은 8시부터 시작한다고 합니다. 그래서 일찍 닫는다고...,5년 전
4,한식전문식당 추천메뉴는정식 굴국밥 된장찌개 를 추천합니다,1년 전
2,"음식에 비해 비싼듯해요
세트메뉴 만들어놓고 비싸기만
하고 맛은별로.....
잘 먹었다는 생각이 안들어요
그저그래요",4년 전
3,외형은 괜찮아 보이나 정식에 나오는 회가 흐물흐물거리며 질이 썩 좋지 못함. 좀 더 손님을 감동시키는 장사를 했으면 좋겠음. 또 가고 싶지는 않음.,4년 전
3,굴전이랑 멸치 무침이 맛났음,5년 전
3,깔끔식당 맛있는 된장찌개인대 해물탕이랍니다,5년 전
1,"12시도착
물회5개 제육2개 멍개비빔밥1개 주문완료.

12시30분 제육이랑 멍비나옴.

40분까지 물회 안나옴.

1시 유람선 타시는 분은 12시45분 까지 타는곳으로 가셔야 하니 참고 하시기 바랍니다.

결론은 물회 못먹고 그냥나옴.",2년 전
5,"식당이넓고 깨끗하며 해물탕이
맛있음.
바로앞에 유람선터미널.
트라이에슬론 광장.
통영해양스포츠센타및 인근에
미륵산케이블카.루지썰매장이있음!",6년 전
4,아이들이 해산물을 잘 못먹어서 고민하다가 방문한 곳입니다 갈치조림이 맛있네요 굴전도 좋습니다,3년 전
4,"맛있지만 잘 익혀먹어야함
일행중 두명이 식사후 하루종일 설사하고 토했음",1년 전
4,"굴전, 해물탕이 아주 신선하고 맛도 너무 좋았어요.  사장님도 직원분들도 친절하시고 아주 만족스러웠습니다.",3년 전
4,"펜션놀러왔는데 주변식당찾다 포장하러갔는데
반찬도많이챙겨주시고 애기들먹을 미역국도주시고 일회용접시 그릇도챙겨주셨어요
음식 맛은 걍쏘쏘했어요",4년 전
5,맛있고 깨끗하나 경상도 특유의 말투로 친절하지 않게 느껴질 수있으나 요청하는 것은 다해주심.,2년 전
3,"우선 바닷가 근처라 접근성 및 편의성은 좋았지만, 주차장  및 가격대비 음식은 그냥 평범했습니다~",2년 전
5,많은 사람들이 갔다고해서 가봤는데 일단 음식 깔끔하고 맛도 있네요 외관도 깔끔해요 직원분들도 바쁘신데도 친절하더라고요,4년 전
4,"사장님 친절
멍게 비빔밥은 비추천 웅아물회가 더 맛있음
나머진 맛있게 먹은거같은데 양이 살짝 부족한거같아요",3년 전
1,"음식에서 철수세미가 나왔습니다
사과도 정중하지 않고 나오는데 죄송하다 한마디만 하네요",1년 전
4,괜찮은 가격. 서비스도 좋음,4년 전
5,"회사 워크샵으로 방문한 곳인데 통영의 아름다움과
더블어 바다향기 가득한 밥상을 맛볼수 있어 좋았고
사장님의 인심또한 푸짐해서 좋았습니다 추천합니다",6년 전
5,"맛있어요^^~
멸치회무침 짱이네요
담에 또 갈거예요",4년 전
2,"음식이 예쁘게 나오는집! 해물된장 맛 그닥..
멍게 비빔밥 ....멍게 좋아하는데도 못먹겠음..ㅏ",3년 전
3,깨끗한 식당. 가성비는 보통. 감동은 없었다. 끝!!,6년 전
4,"음식은 맛있어요
바빠서 직원들이 친절하지 못해요",1년 전
2,생각보다 별로. 그냥 그런,4년 전
5,깔끔하고 맛있어요,3년 전
5,밑반찬도 맛있고 음식도 훌륭했습니다~직원분들도 친절하시고 너무 좋았습니다~,2년 전
5,통영 유람선 타는 곳 앞 맛집.,2년 전
4,"깔끔하고 정갈한 음식을 원한다면 좋아요. 밑반찬들도, 굴전도 맛있어요.",6년 전
4,"바쁘셔서 그런지 40분이 지나야 음식이 나옴
밑반찬은 별루지만
메인은 맛있네요",4년 전
3,"센터 여행가서 4식 먹을 곳~
처음보다 반찬의 질적 부족함이 있었던곳.
아직 1식 남았는데, 잘나오면 좋겠다^^",6년 전
4,"리모델링해서 새로생긴식당인지알았슴
수족관 싱싱한해물로 만든 해물탕에 살아있는 전복까지 나옴
가격도 완전착함",6년 전
4,"음식들이 맛있습니다!
회덮밥을 먹었는데 맛있습니다!
두서너번 갔는데 갈때마다 좋다고 생각 되었습니다",2년 전
5,직원분들 친절하시고 해물된장이랑멸치회무침 맛있네요.,3년 전
5,"부모님도 대만족 하셨어요~ 관광지 근처인데도 친절, 맛, 가성비 모두 괜찮다고 평가합니다",5년 전
