statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
상무3차호반리젠시빌,KL002511,06,02,광주광역시 서구 상일로 53,null,"303동, 304동, 305동 지상주차장",24시간 이용가능,35.16129,126.86251,KL,클린일렉스,클린일렉스,1811-1350,2,20250514234504,20250514163355,20250514233925,,,14,단독,29,29140,H0,H001,Y,,N,,N,,N,2022,광주광역시
상무3차호반리젠시빌,KL002511,07,02,광주광역시 서구 상일로 53,null,"303동, 304동, 305동 지상주차장",24시간 이용가능,35.16129,126.86251,KL,클린일렉스,클린일렉스,1811-1350,2,20250514073204,20250514014724,20250514071640,,,7,단독,29,29140,H0,H001,Y,,N,,N,,N,2022,광주광역시
노경,KL002513,01,02,광주광역시 북구 면앙로44번길 40,null,실외주차장,24시간 이용가능,35.17730,126.91678,KL,클린일렉스,클린일렉스,1811-1350,2,20250513060404,20250513011311,20250513054842,,,7,단독,29,29170,H0,H002,Y,,N,,N,,N,2022,광주광역시
광주스타필드,KL002542,15,04,광주광역시 광산구 임방울대로 773,null,null,24시간 이용가능,35.21825,126.84315,KL,클린일렉스,클린일렉스,02-1811-1350,2,20250515125703,20250515121747,20250515125634,,,50,단독,29,29200,G0,G004,Y,,N,,N,,N,2023,광주광역시
광주 동명교회,KL002546,01,04,광주광역시 동구 동명로20번길 31,null,null,24시간 이용가능,35.15069,126.92608,KL,클린일렉스,클린일렉스,02-1811-1350,2,20250515130404,20250515120658,20250515125910,,,50,단독,29,29110,G0,G004,Y,,N,,N,,N,2022,광주광역시
광주 동명교회,KL002546,02,04,광주광역시 동구 동명로20번길 31,null,null,24시간 이용가능,35.15069,126.92608,KL,클린일렉스,클린일렉스,02-1811-1350,2,20250515144804,20250515135116,20250515144738,,,50,단독,29,29110,G0,G004,Y,,N,,N,,N,2022,광주광역시
보이저첨단,KL002599,02,04,광주광역시 광산구 임방울대로826번길 19-20,null,null,24시간 이용가능,35.21638,126.84948,KL,클린일렉스,클린일렉스,02-1811-1350,2,20250514220804,20250514205805,20250514220710,,,50,단독,29,29200,G0,G004,Y,,N,,N,,N,2023,광주광역시
보이저첨단,KL002599,50,04,광주광역시 광산구 임방울대로826번길 19-20,null,null,24시간 이용가능,35.21638,126.84948,KL,클린일렉스,클린일렉스,02-1811-1350,2,20250512210704,20250512210402,20250512210402,,,50,단독,29,29200,G0,G004,Y,,N,,N,,N,2023,광주광역시
남선빌딩,KL002634,01,02,광주광역시 동구 남문로621번길 1,null,null,24시간 이용가능,33.0,125.0,KL,클린일렉스,클린일렉스,1811-1350,2,20250506192004,20250506191454,20250506191922,,,7,단독,29,29110,G0,G004,Y,,N,,N,,N,2023,광주광역시
남선빌딩,KL002634,02,02,광주광역시 동구 남문로621번길 1,null,null,24시간 이용가능,33.0,125.0,KL,클린일렉스,클린일렉스,1811-1350,2,20250429095304,20250107102332,20250107120322,,,7,단독,29,29110,G0,G004,Y,,N,,N,,N,2023,광주광역시
