statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
롯데마트 거제점,ME181226,01,06,경상남도 거제시 서간도길 9-9 (옥포동),null,null,10:00~23:00,34.888448,128.691064,ME,환경부,환경부,1661-9408,2,20250515155637,20250514163425,20250514165013,,,50,단독,48,48310,E0,E001,Y,,N,,N,,N,2018,경상남도
롯데마트 시티세븐점,ME181227,01,06,경상남도 창원시 의창구 원이대로 320 (두대동),null,null,10:00~23:00,35.2399857,128.6536139,ME,환경부,환경부,1661-9408,2,20250515155423,20250514191022,20250514210526,,,50,단독,48,48120,E0,E001,Y,,N,,N,,N,2018,경상남도
롯데마트 시티세븐점,ME181227,02,06,경상남도 창원시 의창구 원이대로 320 (두대동),null,null,10:00~23:00,35.2399857,128.6536139,ME,환경부,환경부,1661-9408,2,20250515155610,20250515133242,20250515141601,,,50,단독,48,48120,E0,E001,Y,,N,,N,,N,2018,경상남도
롯데마트 양덕점,ME181229,01,06,경상남도 창원시 마산회원구 삼호로 80 (양덕동),null,null,10:00~23:00,35.223311,128.585287,ME,환경부,환경부,1661-9408,2,20250515155216,20250515114239,20250515120304,,,50,단독,48,48120,E0,E001,Y,,N,,N,,N,2018,경상남도
사천만남의 광장,ME183025,01,06,경상남도 사천시 축동면 서삼로 1742,null,null,24시간 이용가능,35.1090735,128.085891,ME,환경부,환경부,1661-9408,2,20250515155303,20250515112204,20250515114610,,,50,단독,48,48240,D0,D006,Y,,N,,N,,N,2018,경상남도
양산국민체육센터,ME183026,01,06,"경상남도 양산시 물금읍 가촌리 990, 안쪽 주차장",null,null,24시간 이용가능,35.3261667,128.9946872,ME,환경부,환경부,1661-9408,2,20250515155651,20250515131344,20250515131909,,,50,단독,48,48330,A0,A004,Y,,N,,N,,N,2018,경상남도
덕계동주민센터,ME183027,01,06,경상남도 양산시 덕계동 1039-5,null,null,24시간 이용가능,35.3753049,129.1490175,ME,환경부,환경부,1661-9408,2,20250515155505,20250514221726,20250514225727,,,50,단독,48,48330,A0,A002,Y,,N,,N,,N,2018,경상남도
웅상체육공원,ME183028,01,06,"경상남도 양산시 평산동 283, 축구장 옆",null,null,24시간 이용가능,35.3778178,129.1434076,ME,환경부,환경부,1661-9408,2,20250515155433,20250515135911,20250515142802,,,50,단독,48,48330,A0,A004,Y,,N,,N,,N,2018,경상남도
화왕산 자연휴양림,ME183029,01,06,경상남도 창녕군 고암면 청간길 128-126,null,null,24시간 이용가능,35.5462783,128.5678712,ME,환경부,환경부,1661-9408,2,20250515155529,20250412064439,20250412071805,,,50,단독,48,48740,A0,A004,Y,,N,,N,,N,2018,경상남도
봉곡 공영주차장,ME183030,01,06,경상남도 창원시 의창구 봉곡동 138-4,null,null,24시간 이용가능,35.24630,128.67092,ME,환경부,환경부,1661-9408,3,20250515155422,20250514113730,20250514115000,20250515154418,,50,단독,48,48120,B0,B001,Y,,N,,N,,N,2018,경상남도
풍호동공영주차장(노외주차장),ME183031,01,06,경상남도 창원시 진해구 풍호동 305-21,null,null,24시간 이용가능,35.1327351,128.7041533,ME,환경부,환경부,1661-9408,3,20250515155422,20250514155606,20250514162121,20250515154419,,50,단독,48,48120,B0,B001,Y,,N,,N,,N,2018,경상남도
부림공설운동장 주차장,ME183032,01,06,경상남도 의령군 부림면 감암리 1254,null,null,24시간 이용가능,35.4714534,128.3227612,ME,환경부,환경부,1661-9408,2,20250515155312,20250504103415,20250504111719,,,50,단독,48,48720,A0,A004,Y,,N,,N,,N,2018,경상남도
삼천포종합정비,ME183036,01,06,경상남도 사천시 삼천포대교로 577,null,null,24시간 이용가능,34.9493441,128.0777738,ME,환경부,환경부,1661-9408,2,20250515155412,20250514154838,20250514162844,,,50,단독,48,48240,F0,F002,Y,,N,,N,,N,2018,경상남도
비학에너지,ME183038,01,06,경상남도 양산시 상북면 양산대로 1510 ,null,null,24시간 이용가능,35.4018334,129.0568622,ME,환경부,환경부,1661-9408,2,20250515155330,20250514110843,20250514110954,,,50,단독,48,48330,E0,E007,Y,,N,,N,,N,2018,경상남도
