statNm,statId,chgerId,chgerType,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName
양우내안애더퍼스트아파트,PW011128,10,02,울산광역시 울주군 언양읍 내곡능골길 93-20,null,null,24시간 이용가능,35.581196648010,129.1227484533,PW,파워큐브,파워큐브,1833-8017,3,20250515151409,20250515151409,20250515085329,20250515151127,,7,,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
울산역동문굿모닝힐아파트,PW011216,01,02,울산광역시 울주군 삼남면 울산역로 274,null,null,24시간 이용가능,35.557906,129.1316834,PW,파워큐브,파워큐브(SP),1833-8017,2,20250515083808,20250514231330,20250515051357,,,7,단독,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
울산역동문굿모닝힐아파트,PW011216,02,02,울산광역시 울주군 삼남면 울산역로 274,null,null,24시간 이용가능,35.557906,129.1316834,PW,파워큐브,파워큐브(SP),1833-8017,3,20250514160310,20250514160310,20250514041100,20250514160141,,7,단독,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
울산역동문굿모닝힐아파트,PW011216,03,02,울산광역시 울주군 삼남면 울산역로 274,null,null,24시간 이용가능,35.557906,129.1316834,PW,파워큐브,파워큐브(SP),1833-8017,2,20250515070810,20250514173100,20250514194615,,,7,단독,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
울산역동문굿모닝힐아파트,PW011216,04,02,울산광역시 울주군 삼남면 울산역로 274,null,null,24시간 이용가능,35.557906,129.1316834,PW,파워큐브,파워큐브(SP),1833-8017,2,20250515114314,20250515092546,20250515111059,,,7,단독,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
울산역동문굿모닝힐아파트,PW011216,05,02,울산광역시 울주군 삼남면 울산역로 274,null,null,24시간 이용가능,35.557906,129.1316834,PW,파워큐브,파워큐브(SP),1833-8017,2,20250515082310,20250514164634,20250515030216,,,7,단독,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
울산역동문굿모닝힐아파트,PW011216,06,02,울산광역시 울주군 삼남면 울산역로 274,null,null,24시간 이용가능,35.557906,129.1316834,PW,파워큐브,파워큐브(SP),1833-8017,3,20250515130811,20250515130811,20250514230800,20250515130628,,7,단독,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
울산역동문굿모닝힐아파트,PW011216,07,02,울산광역시 울주군 삼남면 울산역로 274,null,null,24시간 이용가능,35.557906,129.1316834,PW,파워큐브,파워큐브(SP),1833-8017,2,20250513101809,20250512225321,20250513022339,,,7,단독,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
울산역동문굿모닝힐아파트,PW011216,08,02,울산광역시 울주군 삼남면 울산역로 274,null,null,24시간 이용가능,35.557906,129.1316834,PW,파워큐브,파워큐브(SP),1833-8017,2,20250512115309,20250511184639,20250511221658,,,7,단독,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
울산역동문굿모닝힐아파트,PW011216,09,02,울산광역시 울주군 삼남면 울산역로 274,null,null,24시간 이용가능,35.557906,129.1316834,PW,파워큐브,파워큐브(SP),1833-8017,2,20250510080309,20250509210528,20250510022052,,,7,단독,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
울산역동문굿모닝힐아파트,PW011216,10,02,울산광역시 울주군 삼남면 울산역로 274,null,null,24시간 이용가능,35.557906,129.1316834,PW,파워큐브,파워큐브(SP),1833-8017,2,20250515075309,20250514181557,20250514210113,,,7,단독,31,31710,H0,H001,Y,,Y,거주자외 출입제한,N,,N,2019,울산광역시
