별점,리뷰,날짜
4,"뜨끈한 시락국에 먹고 싶은 반찬 골라 담아
든든하게 한그릇 먹습니다

식당 이모님들 친절 하시고 정이 느껴져요
통영가면 꼭 한그릇 드세요
저렴하게 든든한 한끼 식사로 강추입니다",2년 전
4,"1인 1국,1밥을 제공하면 반찬은 덜어서 먹는 한식뷔페임. 시래기국은 경북지방의 콩가루를 묻혀서 만드는 방식과 다른데, 뭔가 장어탕의 느낌도 있음. 반찬은 약 열몇개로 대체로 맛이 있음. 아침일찍 문을 열고 오후 일찍 문을 닫으므로 영업시간을 잘 확인하여 방문하실것. 주차는 1시간 무료인 근처 통영농협 주차장을 이용하실것. 일부러 찾아 가실 필요는 없으나, 근처에 가실일이 있으시면 한번은 들려보시길..",2년 전
5,가성비 좋은 맛집 반찬 종류가 많고 먹고 싶은 만큼 덜어 먹으면 된다  시락국도 맛 있고 반찬도 맛있다,3년 전
4,"시락국은 담백하고 깊은 맛이 좋았고, 정말 푸짐하게 부페식으로 먹을 수 있는 10종이 넘는 반찬은 다양하고 맛있었어요.
특히 김치와 오징어무침은 오래 기억에 남을 훌륭한 맛이었습니다.

전체적으로 음식의 간이 좀 센게 약간 아쉬웠지만, 그걸 감안하고도 통영에서 가볼만한 곳으로 추천합니다.

사장님께서도 친절하셔서 따뜻한 정이 느껴지는 곳이었습니다.",4년 전
5,"시락국. 말아국밥 4,500원, 따로국밥 5,000원. 반찬은 자유롭게 먹을 수 있다. 국물이 참 맛있다. 반찬과 시락국은 밥도둑. 현금으로만 결제 가능하다. 다른 곳이라면 기분 나쁠 수 있지만, 이곳은 예외.",5년 전
4,"통영 서호시장 내 위치한 장어국물을 기반으로 한 시락국입니다. 반찬은 여러가지 뷔페식으로 되어있습니다.
메뉴는 시락국 단메뉴입니다.",2년 전
5,"감동적인 시락국집입니다
저렴한가격은 물론 반찬마다 이모님의 정성과 손맛이 담겨있어요
마치 일본의 어느 오래된가게에 온듯 한 다닥다닥붙어있는의자와 다찌 식의 테이블도 인상깊었습니다
다양한반찬역시 먹을때마다감동이었어요..ㅜㅜ
타지에서 통영 여행중에 여러음식점을 갔지만 저는 여기가 베스트 였던거 같아요
음식을 평가할때 가끔 그런분들있더라구요
저렴하게 지불한 비용은 생각하지 않고 불만만 토로하는..  이가격에 이렇게 먹을수있다는 것에 저는 행복했습니다 위생편안함 등등을 따지신다면 그에맞는 곳에 가시길 감사합니다 사장님께서 후식으로 주식 요구르트와 카라멜도 소소한 행복을 주는..정말감사합니다 잘먹었습니다",4년 전
4,"가성비 최고, 맛도 좋음. 뷔페식 반찬도 정말 맛있음.
따로국밥 5천원 , 국밥말이 4천원 하더군요!",6년 전
5,사장님도 친철하시고 맛잇기도하고 반찬종류도많고 무엇보다 식객허영만샘이 다녀간곳  서호시장안에맛집,4년 전
5,"아니 시락국 왜 이렇게 맛있나유 ㅠㅠ
반찬 종류도 많고 마지막 야구르트까지!
이제 통영 가면 아침에 해장은 무조건 훈이시락국",2년 전
5,"통영에서 먹은 것들 중 가장 기억에 남는 음식.
호불호가 갈릴까봐 가기 전 걱정했지만 먹어보니 그렇게 도전하기 어려운 맛 절대 아니다! 그치만 처음 먹어 보는 맛임은 분명함.. 너무 맛있고 앞에 있는 반찬들도 하나하나 맛있었음! 그러나 남기지 않게 조금만 덜어서 먹어야 한다. 사장님이 불친절하다는 몇몇 리뷰를 보고 갔었는데 그런 거 없이 친절하셨음!",2년 전
5,와~~~ 6천원에 장어다린국물에 시래기와 된장으로 맛을 냈는데 맛있었어요. 해장으로 딱.. 그리고 반찬이 헉!!! 많아요. 뷔페식. 통영가면 꼭 가야하는 집으로 정했어요.,3년 전
5,와 여기는 통영와서 안왔으면 후회할뻔.. 식사 피크시간을 넘어서 왔거니 여유롭게 먹었어요. 직원분들도 친절하시고... 가성비는 정말 최고네요,4년 전
4,통영에 가면 꼭 가는 곳. 일찍 문 닫는것이 너무 아쉬운 곳. 시락국과 다양한 반찬이 아주 좋습니다. 가격도 좋고 서호시장에서 가장 맛이 좋다 생각합니다.,2년 전
5,"가성비최고 주차비내고 가서먹어도 싸다고 생각할정도로 맛도 뛰어남
주차는 시장앞 여객터미널 이용
통영가서 다실망하고 이곳하나만 만족했음 시락국 단이니메뉴 새벽부터 장사해서 아침식사가능 디저트로 요구르트와 땅콩카라멜주심",6년 전
5,"따로국밥 오천원 말아국밥 4500원.
시장통 안의 작은 국밥집이지만 여러가지 반찬을 담아 먹을 수 있는 뷔폐식.
착한 가격에 반찬도 다양하고 시락국에 들깨가루 넣어 먹는 맛도 일품. 육수가 진해서 추어탕 같은 맛이 많이 난다.
시장사람들을 위한 식당이라 5시에 문을 닫는데 재료가 빨리 소진되면 더 일찍 문닫음.
먹고 나갈때 요구르트까지 챙겨주는 넉넉한 마음!
통영에 가면 꼭 들러봐야할 맛집.",6년 전
5,"가성비 최고👍 짱맛😛
반찬이 약 20가지인데 5천원😮
하루 두시간 주무시고 남들 잘 시간에 반찬을 만드신다고 한다😥…",5년 전
5,반찬 잘하시는 사장님 덕에 너무 맛있게 잘먹었습니다.시락국도 맛있지만 반찬도 맛있는집,4년 전
4,"처음 본 구조에 식당이었어요
국물은 고소해요
남자 분 에게는 양이 약간 적을듯해요",2년 전
1,"아무리 여름이라지만 위생 자체가 안 좋은 듯요.
함께 방문한 일행과 장염 걸려서 이틀간 설사했네요.",1년 전
2,그닥.. 좁은건 문제가 안되는데 위생상 문제가.. 그릇들이나 수저가 제대로 씻겨있지 않아서 뭔가 묻어있기도 하다. 반찬 종류는 많지만 뭔가 특별히 맛이 있는건 하나도 없다.,6년 전
5,"리모델링 하면서 좌석공간 넓어지고 반찬 받는곳도 따로 생기면서 더 좋아졋습니다!
맛은 그대로!",1년 전
5,"진한시락국과 21가지 반찬을5천원에즐길수있다 후식으로요쿠르트카라멜  커피제공
가성비최고",4년 전
5,"6000원의 행복.
반찬가짓수도 많고 밥도 시락국도 맛있었어요.  줄서서 기다렸다 먹었는데 식사시간이 오래걸리진않아 금방 들어갔습니다.",3년 전
5,작은 가게에  테이블이 아니라 일식 주방처럼 반찬통을 가운더 놓고 마주앉아 먹는식. 대략 22명 정도 식사가능. 아주머니께서 친절하십니다. 따로국밥 추천.,6년 전
5,백반기행에도 나온 곳!! 넘나 저렴하게 잘 먹었습니다. 담에 또 갈게요~❤,3년 전
3,국과 밥은 맛있습니다..!! 맛만 보면 5점이지만 반찬이 오히려 국 맛을 해치는 느낌입니다..차가운 반찬이여서 좀 더 그랬던것 같습니다,3년 전
5,"가격 맛 어느 하나 부족함이 없다.
통영명물 충무김밥을 만들어 먹을 수 있는 곳.
이 가격이 가능한지~~
단, 바닷가 시장골목의 특성상 엄청난 위생과 깨끗함을 바란다면 피해가시길.
시장 경험과 맛있는 밥상을 경험할수 있다.",6년 전
5,7000원으로 대접받은 느낌 이에요! 강추!!,1년 전
4,"장어로 국물을 낸 국밥 한그릇 오천원인데, 무려 열가지가 넘는 실한 반찬들이 무한리필되는 가성비 최고의 맛집입니다.",4년 전
5,👍얼큰하고 상큼한 맛으로 가성비까지😉오픈➡️새벽3시30분~오후 3시 내내 줄서야 맛볼 수 있음.14가지 반찬은 부페식으로 무제한😮,7달 전
5,"백반기행에 나온곳
시장안쪽이라 살짝 찾기어렵다
맛있다
분위기도 독특하다
추어탕 비슷한 맛",1년 전
5,고기국물 베이스 시락국. 맛도 좋고 친절하심. 정겨운 시장분위기 좋아하면 강력추천,2년 전
5,"시락국 슴슴하면서 고소하면서 먼가 건강해지는 맛입니다~~~!!!!
반찬이 무한리필인데 종류도20가지는 넘는듯~!ㄱ자 테이블에 다닥다닥붙어앉아서맛잇게 먹엇어요ㅋㅋ!!
강추입니다!!!",3년 전
4,추어탕 같은 느낌이 있는데 알고보니 장터탕 베이스이더라구오~ 아침 든든하게 맛있게 먹었습니다~가격도 착한데 요구르트와 카라멜까지 크으!,4년 전
5,"좋습니다
가성비 좋구요 일반적인 시락국 아닙니다",2년 전
3,"시장 백반집
장어뼈를 푹 끊인 시락국과 맛깔스런 시장 반찬
가성비 좋은 식당
기다리고 먹기는 좀 ...",1년 전
5,반찬이 다야하고 시락국 생각보다 맛있네요. 반찬은 약간 달아요,2년 전
4,"장어 육수라서 맛이 엄청좋네요
얼큰도 하고~~👍👍…",2년 전
5,반찬뭐지?? 대박!! 다맛나요!! 해장하다 술마실뻔한 시락국!!♥,4년 전
1,방송 출연으로 돈좀벌었는지...개 불친절 하더군요...옆테이블 아저씨도 아주머니때문에 화가나서 먹다말고 그냥 나가버림...근데 ..카드 결재도 안된다고...요구르트도 사람 가려서 주더군요...아침 망함,6년 전
