별점,리뷰,날짜
4,"알쓸신잡에 나왔다기에 관심도 급증. 시장통 근처라 비좁고 주차할 곳도 없지만 여객선터미날 유료주차장이 길건너에 있습니다.
전복이 들어간 특짬뽕을 먹어봤습니다. 전복 두개가 더 올라갔는데 살점을 떼내니 비린내가 나서 감점합니다. 육수는 소고기로 만든다하고 실제로 맛도 괜찮습니다. 짬뽕맛은 평범을 약간 넘어서는 정도라 장거리방문까지는 추천하지 않습니다. 유명세로 별하나 추가합니다. 국물은 세가지 매운맛으로 제공되는데 라면 매운맛 정도가 중간맛이라고 설명해줍니다. 탕수육 칠리새우등도 있습니다. 겉모습이 낡고 좁은 노포지만 내부는 정돈되고 깨끗합니다. 그래도 좁은 입구에서 신발을 벗는 것은 불편합니다.혼잡할 땐 어쩌나? 맞은 편에도 짬뽕집이 있네요. 눈도장 찍어 둡니다.",1년 전
5,"일단 맛있음
아재들 주위 다찌말고 여기 젤큰해물짬뽕에 소주 한잔하세요

사장님이 손님들 블편하게 하지 않으려 많이 신경 쓴듯해요
직원들도 엄청많고 카운터에서 마이크로 밖에 손님들 부르고......",6달 전
5,"맛집인정 특해물짬뽕 30,000원 2인분입니다. 면은 1.5인분인데 나머지 야채나 해산물이 많아서 두명에서 먹으면 많다는 느낌을 받습니다. 평일에도 약간의 웨이팅이 있을수도 있습니다. 맵기단계는 123단계이고 2단계는 신라면 맵기입니다. 따로 매운 가루를 주문해서 조금씩 추가해서 먹을수도 있습니다.

재방문의사는 있습니다. 관광지 유명한 맛집이지만 국물맛이 진짜 젛아서 대만족합니다. 이미 3번정도 재방문한 곳입니다! 굳",2년 전
4,주말 웨이팅이 있지만 30분 이내이고 양이 푸짐하고 맛있어요~,2년 전
5,우연히 들렸다 맛 집 발견 잘먹고갑니다,5달 전
5,"짬 뽕 맛이 괜 찮아요.
넉넉하게 양 많이 나옵니다. 3만원짜리

1인분 씩 시켜도 괜찮은집.",2년 전
3,"맛은 모르겠고
양은 마음에 듬",4달 전
3,"양이 몹시 많아서 인원보다 좀 적게 주문하길 권장합니다
바지락은 해감이 덜 되어있어요",1년 전
3,"해물짬뽕으로 유명한 집.
매운 단계가 1,2,3단계가 있어 매운 맛을 선택할 수 있다.",1년 전
4,"순한맛이  일반짬뽕맵기예요
국물시원하고 맛있어요",2년 전
5,통영항 여객선터미널 바로 앞에 있는 짬뽕 전문점입니다 해물짬뽕 시켰는데 엄청 큰 그릇에 해물이 가득입니다 6단계로 맵기 조절이 가능합니다 국물이 시원하고 맛있습니다 점심식사 장소로 적당한 곳 같습니다 주차는 여객선터미널에 하시면 됩니다,10달 전
3,웨이팅 있음. 실외에서 기다려야 함. 근처 불법주차로 인해 도로가 매우 협소하고 주차하기 어려움. 웨이팅에 비해서 동네에서 잘나가는 중국집과 맛에서 큰 차이를 못느낌. 머리카락 나옴,8달 전
4,"비주얼 끝장나네요
국물도 너무 시원하고 훌륭합니다.",11달 전
2,가끔 통영에 들릴때마다 가던 식당이었는데 맛이 많이 변한 거 같네요. 아쉽습니다. 그래도 해물은 많습니다.,2년 전
1,옛날보다 맛이 떨어짐...아쉽. 예전엔 2단계도 나름 먹을만한 정도였는데 최근에 가서 2단계먹으니까 불남 먹을수록 매움ㅜㅜ 맛있게 매운게 아니라 짜증나게 매운맛인듯ㅋㅋ 탕수육도 너무 양이 작고 옛날맛으론 못 돌아가겠지 이제 생각 안나는 짬뽕맛이됐네요,1년 전
5,"저는 의외로 짜장면이 더 맛있었습니다.
면발이 얇은 것도 특이했어요.",3달 전
3,꽤 괜찮은 국물맛. 그러나 긴 줄을 기다려서까지 먹을 것 같지는 않음.,2년 전
5,아주 해물이 푸짐하고 가격도 저렴해요 강추 근데 주차할곳이 없는게 단점ㅜㅜ,1년 전
4,푸짐한 해물짬뽕 역시 짬뽕은 현지 바닷가에서 먹는게 최고인것같음 1단계? 먹었는데 2단계까지는 먹을만 할거 같더라고요 맛있게 잘먹었습니다,1년 전
5,"짬뽕맛집
인원이 많으면 짬뽕큰거(이름이 생각안남) 적극추천",1년 전
4,번호표 받아 기다리다 평일인데 30분기다림!!맛은 나쁘진않음,2년 전
