별점,리뷰,날짜
5,"원조 시락국! 저는 아침으로 이것을 먹엇는데 가격은 5천원이고 정말 맛있고 가성비도 좋습니다. 시락국 더달라고해도 공짜로 해주시고 밑반찬은 시금치,김, 깔치/멸치, 김치,깍두기 등등잇엇던거 같네요",7년 전
4,"장어뼈를 고아 만든 시락국, 한끼로 든든하다. 비빔밥으로 달라고 하면 모든 맛의 완성!",7년 전
2,시락국￦6000~사골우려내서 만든국 10가지 넘는반찬과 먹었는데 내입맛엔 맛있는지 모르겠다,4년 전
5,통영사람들은 어떨지 모르겠지만 외지인으로서 굉장히 신선했습니다 앞에 쭉 늘어선 뷔페식? 반찬들 재밌었구요 전부 맛도 좋았어요. 국밥을 커스터마이징 할수있습니다. 가격도 싸고 맛도 좋았고 서울이나 프렌차이즈식 친절함은 아니지만 정넘치시고 친절하셨습니다. 아침에 영업하셔서 간만에 좋은 아침식사했어요. 아 단점은 길찾기가 조금어려울수도 있을것 같아요,6년 전
4,가성비 뛰어난 시장 음식입니다. 수요미식회 통영편에 소개된 유명한 곳 입니다.,7년 전
5,"대접 달라고 하셔서 비빔밥 해드셔도 좋아요
가격은 6천원으로 올랐네용(19년1월1일부)",6년 전
4,"적당한 간의 경상도식 시래기 국밥. 제법 간이 된 여러가지 반찬들을 먹을만큼 덜어먹을 수 있는게 장점. 먹다가 모자라면 밥과 국은 무한리필 가능. 자취생활이 길어지다보니 이런 정감가는 집 반찬들이 자연스레 손이 감.

다만 그러다보니 짠맛에 밥과 국이 후루룩.. ㅠㅠㅠㅠ 이날 세그릇 먹음.. 눈치 엄청 보임..
자리는 그렇게 넉넉하지 않으니, 덩치큰(나같은)사람은 주의..
그래도 아침 든든히 맛있게 잘 먹음",6년 전
3,기대가 컸었나봅니다ㆍ아침 한그릇으로 배를 채우기는 괜찮으나 어릴때 맛본 시락국 맛은 사실 아니네요ㆍ위치가 여객선터미널 그림입니다  서호시장 에 농협있는곳  건너편에 있습니다,3년 전
5,"통영에서의 든든한 아침식사..
여긴 세 번 정도 간거 같은데..
나는 갈때 마다 좋았었그든..
그런데 시락국이 맞지 않는 사람도 더러 있긴했었어..
그래도 머.. 통영시내에서 아침식사 이리 든든하게 채울수 있으니 난 좋았다 머.",4년 전
4,"처음 들어갔을땐 마치 일본의 식당같은 분위기에 반했고
반찬의 다양함과 뷔페식의 신선함에 놀랐고
메인 시락국의 담백한맛이 좋았어요
정말 기본적인 국과 흰쌀밥이라 특별한 맛보다는
분위기와 로컬푸드의 느낌이 좋았어요
5000 원이란 가격으로 좋은 느낌의 아침밥 추천",6년 전
4,아침일찍 따뜻한 시래기국과 각종 반찬들로 든든하게 먹을 수있는 곳.,1년 전
1,"당황스럽네요. 예전 찐맛집이었는데 맛도 신 맛이 나고 살짝 비린내까지 납니다. 그리고 너무 퉁명스럽고, 불친절하네요. 전에는 공기밥 추가해서 먹고, 밑반찬도 하나같이 맛있었는데..밑반찬마저 말라버렸거나 오래되 반찬이 많네요..  예전 집이 아닙니다..  이런 리뷰 잘 쓰지 않지만 좀 너무 실망스러워서 글 올립니다..",9달 전
3,"소문에 어울리는 맛과 분위기는 아니니 기대감 낮추시고요.
훈이시락국과 같은 밑반찬 디스플레이가 아님.",6달 전
5,"노포 느낌 물씬남.  가성비 좋고 맛있습니다.
맛은 일반적인 된장시래기국은 아님. 이건 먹어봐야 함.",8달 전
4,6000원의 행복! 여러가지 반찬을 골라먹는 재미가 가득!,3년 전
3,"아침에 한그릇 하긴 좋았음
장어뼈로 우려서 그런지 시락국의 진한맛은 덜함
호불호가 있음(일행 3명중 2명은 불호였음)
친절함과 큰 위생은 기대하기 어려움
그러나 나는 호",7년 전
5,"아침 국밥으로는 최고다.  호불호이겠지만  급하게 아침밥 해결에는 good! 반찬은 여러가지로 선호도 맞게  먹어면 된다. ₩5,000",6년 전
3,"맛 좋고 젓갈류, 김치류 등의 여러가지로 만들어 먹는 맛도 괜찮음.",4년 전
1,"별하나도 아깝다. 위생도 음식맛도 친절도  반찬종류도 내 기준에는 아니올시다.
*이네시락국이 문닫아 비슷하겠거니 갔는데 천지차이다. 남편말을 믿고 간 내가 잘못이지. 잘 알아보고 갔어야하는데. 계란말이는 커녕 그 흔한 어묵조림도 없고 충무김밥 반찬으로 나오는 오징어무침도 없고 에효 암튼 반찬가짓수와 수준과 맛이 넘 차이나고 기대이하다. 나는 거의 남김. 반찬투정 한번 안하는 남편도 기가막힌지 묵묵의 먹고 나와서는 어째 반찬이 저리 성의가 없냐고 한다.
더군다나 먼저 있던 손님들이
얼마나 큰소리로 공동으로 덜어먹는 반찬을 사이에두고 대화를 하는건지
싸우는건지  침튀기며 얘기를 하는데 시끄러운건 둘째고 얼마나 불결하고 기분도 불쾌한지 솔직히 모든 반찬이 그럴거 같아서 토나올거 같았다.
코로나때는 마스크쓰고 대화도 못하게하고 그래서 오히려 나았던듯하다.
2년만에 다시 통영을 가면서 *이네시락국을 제일 가보고 싶었는데 손님들이
이렇듯 기본매너없이 공용뷔페반찬을 앞에두고 말을하고 재채기를 하고 그럴것을 생각하니 솔직히
앞으는 못갈듯하다.
넘 기대이하고 실망해서 이제보니 사진도 한장 못찍었다.",1년 전
3,4천원시절부터 애용했으나 6천원인 시점에서는 간격도 너무 좁혀 먹기 곤란할 정도로 아쉽내요. 뭐 다른 스트레스로 예민한 탓일까요?!,6년 전
5,통영스런 먹거리. 통영대표 음식 장어시락국 최고네요. 반찬도 부페식으로 돼있어요.,4년 전
5,"아침식사로 최고에요~ 군더더기없고 개운한 시락국밥!!!
맛있었습니다.",3년 전
3,해돋이보고 아침 일찍 식사하기 좋아요. 시래기국이라 너무 기대하지 않고 먹으면 맛있습니다,7년 전
1,"음식이 아무리 맛있다해도,

불결해서 못 먹겠어요.

침 튀기고, 기침하고,대화까지

반찬통에 병원균 온상 ~~

사장님 !!!   근본적인 대책을 세우세요

위생개념없으시네 ~~",1년 전
2,통영 장어시락국 다 비슷 반찬도 비슷 맛도 비슷 분위기도 또한 그러한데 이집은 특히 비린냄새가 ㅋ,2년 전
4,"한끼식사로,속풀이로는 좋네요
장어국물의 깊은맛이 느껴집니다",4년 전
3,"가성비 좋고
현지인들 다니는 맛집이네요",4년 전
3,가격대비 맛이좋고 깔끔해요,5년 전
5,맛도 분위기도 아주 좋아요,1년 전
1,"보기는  반찬가지수도 많고 고 좋았는데.
맛은 아닌듯.오래묵혀둔 맛?",5년 전
5,"와 진짜 맛있네요
일반적인 시락국이 아니라 추어탕 느낌이 더 강합니다
부추 엄청 넣어서 먹으면 최고 입니다

22.03.20 재방문했는데 크게 달라진건 없고 제피가루 품절이라 없었습니다",3년 전
5,맛있고 반찬을 골라 먹을수있는게 마음에 듬.,6년 전
5,"기대없이 갔다가 엄청 맛있게 먹었다. 심지어 반찬도 맛있음. 경상도음식 처음 먹어봤기때문에 편견이 있었지만 다 사라졌다.
통영자체가 음식점들은 들어가면 반은 처음에 약간 딱딱한태도인데 금새 친절해진다 통영자체가 좋고 이 가게는 블로그맛집중에 처음으로 후회안한곳.",4년 전
1,"몇 번 갔었는데, 갈수록 나빠지네요. 반찬이야 예전 그대로 길다란 식탁 위에 있었습니다. 10년전, 맨 처음 갔을 때는 국물이 정말로 구수하게 맛있었는데, 갈수록 연해지더니 며칠전에 갔을 땐 그냥 된장 풀은 물만 부었는 것 같았습니다. 이젠 다른 시락국밥집을 찾아야겠습니다.",6년 전
5,"첫째 가격이 저렴하구요 둘째,맛있네요  셋째,반찬이 부페식이구요 넷째,연중무휴 아무때나 시간나시는대로 식사할수있어서 좋습니다 강력추천 하고싶어요 후회하지  않을거라고 생각합니다",4년 전
4,처음먹어본 맛이라 생소했지만 통영의 특색이 묻어있는 음식이라 맛있게 먹었어요😊…,4년 전
