별점,리뷰,날짜
5/5,"오션뷰라 전망 좋아요. 숙소앱 댓글과 달리 깔끔하고 괜찮음. 조식 수는 적지만 맛있음.
지상, 지하주차장 있고 야외바베큐장 있으나 저녁바람이 차요.",3년
5/5,3채밖에  없는  빌라에투숙했는데 sea view는 세계에서 가장멋진곳입니다  2층이라 큰거실 두개에 욕실에서도 바다뷰가 되고 조용하고 시야속에어느문명시설 전혀없이오직 소나무 잔잔한바다 지척거리엔 다도해중 하나인  한산도가있고 여름이라면미니 모래사장과  해변산책로등 강추입니다 조식당도 오션뷰에 음식가성비 아주ㅇㅋ이며직원모든분 친절하시고  체크인 직원이 빌라위치를 직접 따라나와 알려주는 감동이었습니다  꼭투숙하러 다시올것입니다,4년
5/5,"5층 바다뷰 방~
동향인지 아침 해돋이를 방에서 바로 볼 수 있었어요.
다만 깊은밤 이른새벽에도 일나가는 어선소리가 간간이 들려와서 예민한 저는  잠을 좀 설치긴했는데 친구는 몰랐다더군요.
호텔 아래로 바다 산책길과 이어져있는 것도 좋았어요. 윤이상 음악당 옆이라 윤이상선생님 묘 참배도 했구요. 아름다운  통영앞바다를 방에서 보는 것만으로도 힐링^^조식뷔페도 빵 야채죽 밥 과일 등이 있어 단촐히 배불리 먹었어요~",3년
2/5,"다시는 가고 싶지 않은곳
10시 이후 프론트 전화 받지않음
치솔은 지하 편의점에서 구입 해야됨. 비싼 금액에 치솔이 없다니 ...",1년
2/5,"19층 야외수영장빼고 가격값 못함
저녁에 놀게 없고 그돈으로
옆 마리나리조트 가는게 나을듯
거긴 지하에 당구.탁구.노래방.오락실.볼링장
있고 심지어 나이트클럽도 있더라.
스탠포드 조식.뷔페도 가성비 없음
그냥 신축이라는거 빼고 장점 없음
객실 난방상태도 좋지않음
천정 난방기위치가 왜 중앙에 있는지..
사우나 물온도는 44도..왜케 뜨거운거임~~
해수탕이라는거 빼고..시설 별로
통영은 갈때가 별로 없더라..
충무김밥이 그나마 가성비가 있더라.
나머진 너무 비싸..그돈이면 도시에서
왠만한 일식집 가격이다.",5년
5/5,"전망 좋음, 방이 넓음. 직원도 친절하고 화장실이 깔끔 했음. 옥상에 인피니티 풀이 있다는 소리는 들었으나 가보지는 못함. 적당히 좋은 연회장이 있음.",6년
5/5,"통영을 자주 다니는데 항상 올때마다 여기에 오는중에요 ㅎㅎ 조식도 잘되어있고, 헬스장도 있고 편의점이랑 코인노래방 사우나 등등 편의시설도 잘 되어 있습니다 그리고 최고 장점은 수영장이요!! 진짜 말로 표현할수 없을 정도로 수영장은 대박 좋습니다!",7년
5/5,"부모님 모시고 가족여행으로 2박3일간 다녀왔습니다.||먼저 이 지역에 이런 멋진 호텔이 있다는데 놀랐구요,|아침에 일어나서 바라본 테라스 밖 풍경은, 말로 표현못할만큼 감동적이었습니다. 일출 즈음에 보이는 섬들과 그 주변을 둘러싼 해무는 정말 장관이었습니다. 이런 배경이 펼쳐진 테라스에 앉아 고요히 아침을 맞는 느낌은 스탠포드 호텔이 아니면 찾기 어려울것 같습니다. 저희 가족 객실은 바다쪽 전망이었는데, 반대쪽 객실도…",6년
4/5,"섬 너머로 일출이 보이는 오션뷰.
발코니에 의자가 없는게 아쉬웠어요.
깨끗하고 침구도 좋고 뷰도 좋았는데
옆집, 윗집 쿵쿵거리는 소음이 있었구요
바로 옆이 항구여서 어선들이 왔다갔다 해 아침 일찍부터 시끄럽습니다.
조용한 쉼을 원하신다면 추천하고 싶진 않네요",4년
4/5,"전반적으로 룸 컨디션은 깨끗합니다. 10층 뷰도 괜찮습니다.
거제 라마다스위츠와 비슷한 가격인데, 통영 스탠포드가 조금 덜 만족스러워 별 하나 뺍니다. 객실 중간 점검은 없었고, 세면대 찬 물 수도꼭지가 잘 안돌아가 사용이 어려웠습니다. 근처에 항구가 있어서 모터 소음인지 새벽에 웅~하는 긴 소리가 잠을 깨게 하기도 했습니다. 부대시설은 괜찮은거 같습니다",5년
5/5,뷰가 정말 일품입니다. 직원분들도 친절하시고 객실도 깔끔했어요. 뚜벅이라서 다닐 때 조금 불편하기는 했는데 버스도 잘 다니고 택시 타도 전부 가까워서 다닐만했네요.ㅎㅎ 케이블카나 루지랑 가까워서 편합니다~!,3년
5/5,"객실에서 다도해의 섬들이 보여서 아름답습니다. 밤에는 바다에 떠 가는 오징어잡이 배들이 보이고, 호텔 뒷편의 항구에서 보이는 불빛도 예쁜 곳. 위생상태나 서비스도 나무랄데 없이 좋았습니다.",4년
5/5,"Amazing!!
이 메뉴의 이름은 까먹었지만 음식 하나하나의 풍미가 가득 있었고 고기와 치킨은 부드러우면서 쥬시한것이 정말 맛있었어요. 사진에 있는것은 2-3인분의 양이고 가격은 10만원입니다
단, 한식파인 엄마는 이거 드시고 편의점 누룽지로 입가심하셨어요

룸은 킹 노블에 머물렀는데 룸컨디션 최상!!!
제주에 있는 5성급호텔들보다 더 나은 컨디션이었어요.
일몰을 감상할수있는 뷰도 정말 좋았습니다

인피니티풀을 이용못해본게 아쉽네요ㅎㅎ

호텔 외관이며 내부며 정말 쾌적했던 환경
이 호텔은 통영에 또 오고싶게 만들어요",4년
5/5,"시설과 주변 경관이 너무 좋아요. 발코니에서 보는 풍경 굿.
아침에 떠오르는 해도 굿. 주변 해안 산책로도 굿.
시설 또한 오픈 한지 얼마되지 않아서 굿. 나름대로 숙박자들이 즐길 수 있는 시설이나 공간이 많아서 좋음. 바로 옆에 국제음악당이 있어서 음악을 즐기는 분들은 프로그램에 맞추어 숙박을 하면 더욱 굿.
워크샵이나 세미나 등 연수도 굿.
가격은? 협의가 필요하겠죠?
연인끼리? 굿.",6년
5/5,조성진 공연 보러 가면서 예약했는데 만족도 높은 이유를 알겠더라구요. 너무 좋았어요. 공연장쪽 제일 끝방 묵었는데 전망도 좋고 공연장도 가까워서 너무 좋았어요. 공연까지 행복하게 마무리해서 더 좋았던걸지도 모르겠네요. 태풍때문에 결국 공연 하나는 포기했지만 숙박은 만족도 상 이었어요.,5년
4/5,"깨끗친절그리고 조식 매우 굳굳
뷰는 뭐 말할것고 없이 트여있는 바다뷰라 파도소리 눈부신 아침바다 진짜 좋았습니다.
다만 마사지 기계실이 바디프랜즈라고 적혀있어서 그 기계인줄 알았는데 적힌거 보니 다른 이름이더라고요 그점이 아쉬웠습니다",4년
5/5,"통영여행하실분은 그냥 이쪽 숙소 잡으세요!! 읍내랑도 가깝고  루지, 디피랑 등 관광지랑 제일 가까워요 ㅠㅠ
바닷가 펜션들도 알아봤는데 시설대비 가격은 너무 비싸고; 찾다찾다 호텔로 온건데 여기가 훠얼씬 나아요!
방 자체 시설은 쪼오끔 오래된거같지만 그래도 뷰도 좋고 침대도 푹신 ㅠㅠ 화장실도 좋았어요
수영장도 굿굿
하루 더 자고 싶었어요",3년
2/5,"1. 오션뷰, 포트뷰 정말 좋습니다.

2. 인피니티 풀  글쎄요.. 작은편에 모자까지 강제로 써야해서.. 그리고 온수도 약해서 춥더라구요. 여름철에나 가야할듯.. 근데 작아서 인구밀도 터질듯

3. 다른분 리뷰처럼 방 사이의 방음 잘안되고 배나가는 소리 등등으로 시끄러운 편입니다.

4. 그래도 통영에서는 가장 좋은 것 같습니다.

5. 믿기힘들었지만 서울 공공화장실에나 보이는 저 날벌레들이 10마리 넘게 있었어요.. 청결하게 관리하셔야 할 듯!",4년
5/5,뷰 좋고 직원분들 친절하고 방도 따뜻해서 뭐하나 흠잡을 것이 없네요!,1년
5/5,"그랜드하얏트 호텔, 롯데호텔, 신라호텔, 엠블호텔등 5성급 많이 다녀봤는데요 다른5성급 못지 않습니다.
4성급인데도 배드며 창밖 뷰, 애머니티, 청결상태, 전반적인 시설 등 다 훌륭했습니다. 그거 대비 합리적인 가격대인것도 마음에 드네요.
아침에 바닷가 산책로 따라 조깅할 수 있고, 지금은 코로나때문에 부대시설이용이 어렵지만 나중에 한번 더 오고싶네요. 숙소에서 케이블카 타는곳까지는 5분?정도 밖에 안 걸리고 강구항 15분정도 걸려서 위치상 여기저기 가기 나쁘지않습니다.",4년
5/5,"오션뷰 하나 만큼은 최고로 꼽고 싶네요. 건너편 섬들과 오가는 여객선과 요트, 섬 산들이 겹쳐서 만들어내는 연봉scene,낮의 윤슬과 달밤의 잔잔한 풍광까지...",3년
4/5,"통영에 이런가격에 이정도 호텔은 강추 할만한듯.
조식이나 바를 이용은 하지않았지만 수영장이 있어 수영은 즐겼습니다. 4성급은 아닌거 같은 시설이지만 오션뷰가 좋아서 모든게 용서되는 호텔인거 같애요.",6년
