별점,리뷰,날짜
2/5,부대시설 볼링장이 정말 구립니다 3만원을 썼는데 그냥 어디 공원에서 볼링치는 게 더 좋을 거 같습니다 제 인생에서 이런 드라이존은 없었습니다 진짜 구립니다 추가로 아침마다 래인정비를 한다 했는데 래인정비가 뭔지 모르는 거 같습니다 공은 3년을 운영 안 한 것 처럼 건조하고요 바닥도 동일합니다 진짜 별로입니다,11달
5/5,"통영에가면 무조건 여기만가요.오랜만에왔는데
리뉴얼되 편히이용.
주변환경너무좋고 맛집도많고  평일이라 업시켜주셔 고층오션뷰당첨.
어차피 올오션뷰지만
그래도 골든뷰라는게 있으니.창밖내려다보면 푸른바다가 넘실거려 너무환상적.보통리조트지하나 지상이아닌 도로변이나조금 떨어진곳에 있는게 옥에티네요.가까운곳 선점하기 전쟁.운에맡겨야죠.
그래도 재방문의사충분.",1년
3/5,괜찮아요  약간 오래돼긴 해도 그냥 저냥 만족합니다,5달
4/5,"부모님과 오랜만에 방문했어요
첫날은 요트장뷰, 둘째날은 바다뷰
날씨가 흐려서 노을을 볼수없어 첫날뷰는 뭔가 부족한 느낌이었다면
둘째날은 방에 들어서는순간 부모님이 이거지~하시네요
가격대비 편히 머무를수있는 숨겨두고싶은 곳입니다.
산책로에서 달리기도 좋았습니다. 완주는 못하고 가다 돌아왔지만 다음을 기약해야겠어요
조식뷰는 이곳만한곳이 없어요
특히 조식 시작시간에 사람없는 시간에 앉고 싶은자리에서 좋은 뷰만 봐도 배불러요
여유로운 휴가느낌이라 자체만으로도 힐링입니다
둘째날 저녁은 외출후 돌아와 비도오고해서 배민시켰어요
출입은안되지만 입구에서 찾을수있고 왠만한 배달 다 되는듯했어요
담에 또 여유를 즐기러올껍니다
혼자 여행도 강추입니다",1년
4/5,오래된 건물이지만 리모델링을 잘한 펀이다. 방은 대부분 오션뷰다. 조식은 평범한 수준이다. 오락실이나 부대시설은 괜찮은데 옆건물이라 접근성이 조금 떨어진다. 주차장과 객실동이 조금 거리가 있다,1년
4/5,"(쭈니아빠 통영여행) 2층 사우나 카운터 여직원분 너무너무 친절하셔서 감동 받았습니다. 지금까지 전국을 여행하면서 이런 서비스 수준 높은 리조트 직원분을 못 봤는데, 통영 금호리조트에서 뵙네요. 이분 덕분에 재방문 의사 1000000%.

통영 도남동 바닷가에 위치하고 있는 오래된 리조트이지만, 상대적으로 위치가 너무 좋아서 자주 찾게되는 숙소이다. 장점으로는 가성비 너무 좋고, 리조트 2층에 있는 동백 한식당 뷔페 맛있다. 다만, 화장실이 1개라는 점은 아쉽다. ^^",11달
5/5,"7년만에 재방입니다.
리모델링 한 룸 선택했구요.
잘 선택했다고 생각해요.
담에 가면 전 객실 리모델링 했겠죠ㅡ~",11달
4/5,"객실은 오래된 느낌이  있음.
뷰는  양쪽 다 좋음.
조식이  예상외로 만족. 한식부페

리조트가  주차장이  없는곳은 처음임.
근처에 대충  주차.
늦으면..음..  좀 걸어야 하는 불편함",1년
2/5,"오션뷰 객실은 추가요금.  뷰 맛집.  그러나 내부 시설은  징말 별로.   벽에 붙어있는 드라이.ㅜ  이불보끈은 전부  떨어져있고.  쇼파는 꺼져서 앉아있기도 불편.  식탁  탁자는 끈적거려서 식사하기도 힘들고.   수건 추가하면 1장에 천원.ㅜ
주차난은 심각.  산책로와 바다뷰만 멋짐.",1년
3/5,"넓고 3면이 바다전망이라
뷰가 좋습니다
침대도 편하고
소파도 좋은데
주방이 문제네요
오래되고 좁은 싱크대
고장난 수도꼭지
명성에 걸맞는 주방업그레이드가
시급해 보입니다",1년
