별점,리뷰,날짜
1/5,난방을 요청하는데 담당자가 계속 바뀌는 동안 공유가 안 되는지 아니면 가스비를 아끼려는 건지  몇 시간 지나면 자꾸 난방을 끄네요. 난방 요청을 계속 하는데 일어나보면 다시 추워져있고. 이 한파에...방이 창문도 많아서 금방 추워지는 구조인데 손님들에게 악감정이 있으신가요? 덕분에 감기 걸릴 것 같았어요.,2년
4/5,"가족과함께도 좋지만 젊은분들 인스타용으로
최근방문이많아진듯하다 가족단위방은부족한편 ,
동선은편해서 수영장이동하기좋다
식당은 일찍문닫기때문에 미리예약하는것이좋다
편의점은24시간이라 좋음",3년
4/5,동남아 분위기. 편하게 가족이나 연인들이 쉬다 올 수 있는 좋은 장소입니다. 다만..객실 에어컨 청소가 필요 할 듯 싶네요... 곰팡이가 눌러 붙어 있어 별 한개 뺍니다. ^^,3년
4/5,"편의점이 24시라 맘에듬
수영장은 2개로 유아풀, 성인풀 같은데
성인풀도 허리정도 밖에 안옴.

조식은 볼품없고
오션뷰 볼품없으니 차라리 풀장과 연결된 객실(가든다럭스) 선택 하시길.

베란다에서 바로 풀장 나가기 용이함.(가든 디럭스)

방은 나쁘지않음.

단점운 수영장 물이 너무너무 더러움
타일에 물때 엄청 껴 있고, 가라앉은 부유물이 많았음

사진 보고 멋있어서 왔는데 사진빨이 어느정도있음",4년
5/5,깔끔하고 풀장이 작지만 두개가 있어서 놀기 좋네요. 식당도 회가 싱싱하고 맛있러요~. 방은 깨끗하고 풀방이랑 연결된곳은 편해요.,4년
5/5,"한국에서는 보기 어려운 하와이나 괌의 휴양소 같은  숙소 컨셉이고 각각의 숙소들이 독채 같이 되어 있어서 좋네요 그리고 요트 체험도 할수 있어요
풀장도 있고 자전거 도로 등 아이들 있는 분들에게는 더더욱 좋은 숙소에요
특히 다른 관광지를 가지 않아도 숙소 주변에서만 있어도 여행하는 느낌을 만끽 할수 있어요!
요즘 유행하는 풀빌라 하느니 여기서 쉬고 요트 체험도 하는게 훨 나을듯 하네요~!
다만 지금도 깨끗하고  좋은 숙소지만 관리에 신경만 더 쓴다면 진짜 그 어떤 4/5성급 호텔보다 추천하고 싶네요~! (지금도 지인들 통영간다면 염두에 둘 숙소로 추천하고 싶네요)",6년
5/5,서비스가 최고입니다!! 경치도 좋고 바로 옆에 산책도 할수 있어서 너무 좋아요!!,1년
5/5,"서비스좋고 친절함.주창장 좁지않음. 입구가 하나라서 외지인들 출입 거의없음. 마리나의 요트들이 고급스러움을 더하고, 수영장과 단독 객실들이 뛰어난 경관을 만들어냄.",6년
4/5,"동남아 리조트 느낌나고 되게 이뻐요.

단 위치는 차 없이 가기는 좀 어려울 것 같구요.
주차공간이 충분치 않아요
침대가 다소 딱딱합니다
그거 빼면 엄청 만족스럽습니다.",6년
4/5,"가격 준수하고 주변 조경이 잘되어있음
그리 큰 리조트는 아니지만 주변 산책하기도
좋음.단 주변 번화가를 찾는사람들에겐
맞지않음
조용히 쉬다 가고싶다~라면 가볼만 함",5년
