별점,리뷰,날짜
5,핵JMTGR 만족스럽게 먹고갑니다!,6년 전
5,제주도 해물뚝배기보다 훨 맛있어요,7년 전
3,"기대만큼의 맛은 아니었음. 미리 익힌 해물에 육수를 얹어 나오는 듯, 주문후 곧장 음식이 나옴. 단물 다빠진 해물, 특이할 것 없는 국물맛.",8년 전
2,"T 2~2.5  P 2.5  A 2

재방문의사x
단일메뉴.여름엔 조개류,딱새우만 있어서 아쉽.
나쁘지는 않은 한끼지만 또 방문하고 싶지는 않다.",수정일: 6년 전
3,"맛집이래서 갔는데 기대보다는 낮은 맛이었네요...
바닷가 식당인데 해산물도 느낌상 크게 신선한거 같지 않은 느낌이고...",6년 전
5,역시 단일메뉴 운영이 이 집의 퀄리티를 더 높이는 비결이 아닐까. 후회없는 선택. 가게가 매우 청결함,7년 전
4,"맛있어요 근데 줄서서 먹을 이유는 없는 거 같아요
오픈시간에 맞춰서 가서 바로 먹었는데 좀만 늦게 가면 줄서서 기다려야해요",6년 전
3,맛은 바뀌지않았는데 시국이 그런지 손님이 거의 없네요 다행^^예전 바빠서 투덜대던  주인은 많이 얌전해졌네요,4년 전
3,블로거에 농락당한 곳 중 하나.. 맛이 없진 않으나 탁월한곳은 아님.  단일메뉴라 주문하자마자 끓여져 나오니 시간없는 사람들에겐 딱임,5년 전
3,해물뚝배기 단일메뉴인데 개인적으로 가끔씩 먹을만해요 ~,수정일: 10달 전
5,"입소문도 났고 아는사람들은 다 안다는 미주뚝배기
조미료맛 없어서 너무좋구요
통영갈때마다 꼭 들리는곳입니다",3년 전
2,해물이 질기고 바다향?이너무심함 해산물조아하는데 질기고 비린내도아니고 비린바다향때문에 손이안감억지로 먹으려고 노력하다 포기하고 친구랑 다른거먹으러 나갔음 ㅜㅜ,6년 전
3,"보기엔 좋으나, 특별하게 맛있는건 아님,
해장용으로도 비추전함. 시원하거나 얼큰하지않음",4년 전
3,얼큰하니 괜찮았어요 그냥 쏘쏘,6년 전
4,간단 메뉴라서 서빙속도가 빠릅니다. 음식이 깔끔하고 맛있는 편입니다. 양이 많은 편은 아닙니다.,6년 전
2,예전 조그맣게 하던 식당이 좋았음 무조건 2인분 이상 시켜야 되고 예전 1인분 양이 이제 2인분으로 나옴 밑반찬도 구려지고 예전에는 고등어도 구워주고 그랬는데 이젠 그런거 없음,5년 전
4,국물이 시원하니 맛있습니다. 예전 1층에서 허름하게하던 그때 그맛이 좀더 좋아서 별하나뺐습니다.,4년 전
5,해산물이 신선하고 국물이 예술입니다 근처오시면 꼭 한번 들러보시길 추천드려요~~,3년 전
4,맛은 있지만 명성만큼은 아닙니다. 좀 더 해산물이 푸짐한 '특' 메뉴가 있으면 더욱 좋을 거 같습니다.,7년 전
4,"맛있게 먹었는데 예전보단 못하단 지인평가들음
참고로 어린이들이 먹을수있는 메뉴는 없음",5년 전
5,"메뉴가 뚝배기 하나 그만큼 후회 없어요
식사시간 살짝 지나서 가시는게 좋아요~",6년 전
5,다소 비싸지만 국물맛은 끝내줌. 해감을 제대로 안해서 해물먹기는 좀 힘들다,6년 전
5,"통영에서 반드시 먹어보아야 할 음식중 한가지 해물뚝배기...
신선한 해물을 과 칼칼한 국물이 어우러져  환상의 맛을 만들어냄..",11년 전
3,오랜만에 방문. 여전히 국물은 시원했으나 해산물 신선도가 예전같지 않다. 조금 서운했네요.,4년 전
3,다른 해산물은 신선했으나 바지락은 비린내 나고 소라는 하수구 냄새남 ㅠ 그 아까운 소라 먹다가 뱉어냄.,4년 전
5,아침에 해장으로 아주 좋아요. 대기를 해야될수도 있으니 피크타임은 피해서 가시길..,5년 전
2,유명하다고 해서 갔는데 그냥 그렇네요. 해물도 거의 홍합이 많고 2인분이 양이 그닥 많지도 않은 듯.,10년 전
3,인당 1만원짜리 뚝배기인데.. 가성비는 보통... 최초 블로거 입소문으로 거품이 좀 있는듯... 맛은 소소..,10년 전
1,해물탕인데 해물도 그렇게 많은거 같지 않고 국물도 시원하지도 않네요.,6년 전
5,제가 제일 좋아하는 해물뚝배기집~~통영가면 꼭 먹고싶은 음식이에요,6년 전
3,해물뚝배기 2인시키니 1뚝배기로 나옵니다. 시원한해물맛을 기대했으나 해물된장느낌..,4년 전
3,"맛있는데
예전보다 가격도 오르고
내용물이 부실해짐
최소3번이상 가본사람입니다",3년 전
3,"맛은 먹을만 한데 양이 많이 적어요....
주차는 건너편 주차장에 하면 됩니당!",5년 전
4,맛있습니다ㅎㅎ통영식도락이 휴무일이라서 이쪽으로 가게 되었는데 통영 마지막 식사를 맛있게해서 좋았어여ㅎㅎ,4년 전
1,고객대응 엉망이고 바닷물에 해물 조금 넣고 고춧가루 뿌리고 끓인 듯한 단순한 맛!!!! 여~영 아닙니다.,6년 전
3,국물이 좋아요 해물은 뭐 그런대로..  미더덕이 많아요,6년 전
5,맛있어요!,5년 전
2,가격도11000원이며 2인분부터 가능하네요...그리고 한가지메뉴밖에없어요,7년 전
3,웨이팅이 있었지만 맛있게 먹었고 해물을 좋아한다면 맛있게 먹을것같은 곳,7년 전
3,"뚝배기 단일 메뉴!
여행지에서 뭐 먹을까 고민할 필요없이 가격대비 괜찮습니다.",7년 전
5,해물도 가득하고 맛있어요! 통영항여객터미널에서 가까워요,5년 전
3,"유명하다고해서 갔는데, 실망했습니다. 국물이텁텁하고 내용도 생각보다 부실한것같아요.",6년 전
5,양이 조금 아쉽지만 맛음 있어요 가게도 깔끔하고 친절합니다.,수정일: 6년 전
4,맛있어요 양이 조금만 더 많았으면,4년 전
3,딱새우가 빠져있고 이전에 왔을때보다 해물이 부실해요. 맛은 있습니다.,5년 전
3,맛은 그냥 보통 양은 거대. 가격대비 관광지라는 특성을 생각한다면 만족,8년 전
1,소라에도 모래 게는 갯벌흙이 나왔서 국물만 조금 먹고 나왔어요 ㅜ,3년 전
4,맛 정말 맛있구요~ 직원분들도 친절하십니다.^^,6년 전
5,나름 해물뚝배기 맛집..메뉴가 한가지 뿐이예요..맛나요..강추,6년 전
1,강릉에 해물뚝배기 생각하고 오면 못먹어요. 텁텁해요,5년 전
1,최악 예전같지않아요 정말실망인듯~ 맛도 다름,4년 전
5,"딸 소개로 갔으며
뚝배기가 푸짐하고
맛있게 잘 먹었습니다.",3년 전
5,그냥 알고있던 해물뚝배기 그맛임;,6년 전
2,"예전과는 달라요, 솔직히 두번방문할것같지않아요",6년 전
5,푸짐하고 맛있네요. 통여에 다시가면재방문 할꺼에요.,7년 전
5,본메뉴도 맛나고 반찬도 맛나요^^,5년 전
4,해뚝 별미를 느낄 수 있고 둘이 먹기에 좋았습니다,수정일: 6년 전
4,"옛적보다해물이좀적게들어가요
맛은 주변식당보다추천",5년 전
5,1번으로 들어갔다는 맛있어요~,5년 전
4,"한번쯤 가봐도 좋을 듯함
별5개는 좀 아쉬운 부분이 있는데
제 개인 해물 취향이어서 그러함",4년 전
5,해물탕은 일광 소나무집이 전국 최고입니다,4년 전
4,해산물이 싱싱합니다  주차장 읍시~  ㅎ,4년 전
4,가격이 적당한지 잘 모르겠지만 먹을만 했음,6년 전
3,"그냥 짠 경상도 음식이네요
재방문은 안할듯",4년 전
4,어른들 먹기는 좋네요. 얼큰한것이,6년 전
3,"먹어볼만한 곳, 음식사진 굳, 소라내장 꼭 조심하세요",6년 전
5,국물맛이 안짜고 시원하며 해물이 아주 신선함,6년 전
4,주차 할 곳이 없고 가격이 다소 비싸지만 맛은 일품!,5년 전
4,통영시민.낚시꾼들 알만한 사람 다 알죠 재료떨어지면 문 닫아요.,7년 전
5,맛있어요 해장하기굿👍👍…,5년 전
3,해물탕 한가지만 하는곳인데 먹을만함,6년 전
1,식당 서비스는 좋으나 안타깝게도 음식맛이 별로임,6년 전
4,맛있는데 가격이 넘 비싸네요,6년 전
5,콩국수 돌솥비빔밥 추천입니다^^,6년 전
3,조개 해감이 덜 되었는지 모래 씹혀서 기분 상했어요.,수정일: 6년 전
5,맛있어요,6년 전
3,해믈도 많고 적당한 해물의 맛,6년 전
4,해물종류가 그닥 많이 들어있지는 않았어요~~,7년 전
3,전    비추요   이가격이면   그냥    해물탕이   훨씬  나을것  같아요,4년 전
1,가격이 너무 오른데다가 조개만 많음,6년 전
5,밑반찬도 짜지않고 깔끔한망,8년 전
1,알려진곳이라 갔는데 맛은 실망이였어요,7년 전
5,해물가득....생선구이도 맛나요,7년 전
5,통영 해물탕집 중에 최고 ㅇ빈다,3년 전
2,"경상도식이라, 깊은 맛은 없어요, 찾아갈 정도 아님",수정일: 4년 전
4,진한 국물. 맛있음. 양은 많지 않음,4년 전
5,신선한 해물과 국물이 최고,6년 전
5,통영갈때마다 들르는 최애 맛집! 반찬은 좀 짜요,6년 전
1,"터무니 없는 가격 ,   ￦33000 원에 양두 얼마 안되구 맛두 그저 그럼.",5년 전
1,솔직히 별루 너무 기대를 한건진 모르겠는데 일부러 찾아가서 먹을건 아닌것 같음,6년 전
2,"고추 너무매워~~~
친절은함",7년 전
4,다 좋은데 미더덕이 너무많음.,4년 전
2,차라리 옆에 해물탕집이 더 좋을것 같습니다.,5년 전
5,아침 숙취해소에 좋은 뚝배기!,6년 전
3,그냥저냥 보통이었어요. 나쁘지는 않아요.,4년 전
4,"된장 해물탕입니다.
해장으로 죽여요...",4년 전
3,"걍 그럭저럭
다행히 짜진않아서리
그닥 ㅋ",3년 전
3,맛있긴한데 가성비는 좀..,7년 전
1,"맛집이라고 해서 갔는데..

별로였음",6년 전
4,재밌어요  내일은 전동바이크타러 갑니다,5년 전
5,메뉴가 한가지에요,3년 전
4,맛은 좋음 한번쯤 갈만한곳,8년 전
3,해물뚝배기로 맛이 시원합니다,6년 전
3,2인1뚝배기.. 기본 2인부터 주문가능,7년 전
5,깔끔하고맛있어요,6년 전
5,가격 적당하고 맛있음,5년 전
4,가격대비 좋아요,4년 전
1,가격대비 소문대비 별로,4년 전
3,가격대비 특별하진 않음,4년 전
3,그리운 그맛이 안나네요,5년 전
1,가지 마세요. 맛없고 비싸요..,6년 전
5,국물이 끝내줘요!,4년 전
3,예전 명성은 어디로갔는지...,4년 전
2,기대가 크면 실망도 큰 법,6년 전
5,싱싱하고 제일 맛있는 해물뚝배기 집,8년 전
4,주차는 건너편 유료주차장에!!,6년 전
5,경남양산시원도면 화제리532~8,7년 전
3,해물이 실속이없고 비쌈,7년 전
5,통영 갈 때마다 들리는 곳입니다,3년 전
4,"통영
미주뚝배기
해물뚝배기 단일메뉴",6년 전
5,두말 할것 있나요,6년 전
5,최고의 맛~! 인생 해물탕!!!,4년 전
3,2인분 가성비...,6년 전
3,1인 1뚝배기가 아닌게 아쉬움,4년 전
4,해장하기 좋다~,4년 전
5,맛있어요~~^-^,5년 전
5,통영에서 제일맛있게먹음,7년 전
4,해물뚝배기 시원합니다!,9년 전
4,뚝배기는 좋은데 밥은 좀글네,9년 전
4,내 입맛에 맞아서 좋음,5년 전
3,"음..
여기가 왜 이렇게 변했냐...",2년 전
4,괜찮다고하네요,7년 전
5,매우만족..국물이 시원~~,10년 전
5,해물탕이 맛있는집,5년 전
2,그닥 그렇게 맛있지 않음,5년 전
3,그냥저냥 보통입니다,7년 전
5,정말맛있고 푸짐함,7년 전
4,얼큰 해장하기좋음,3년 전
2,그냥그래요,6년 전
4,그저그래요,5년 전
5,맛있어용:),4년 전
5,내인생의 해물뚝배기,6년 전
5,최고 드셔보세요,6년 전
1,별루,6년 전
5,맛집,6년 전
4,뚝배기 단일메뉴!,5년 전
3,잘먹고갑니다,7년 전
5,좋아요,4년 전
2,믿고 거르는 네이버맛집,6년 전
4,뚝배기가 머리만하네,6년 전
3,평범한 뚝배기 식당,4년 전
5,친절합니다,6년 전
3,그럭저럭 맛있다,4년 전
3,통영의 해물뚝베기,6년 전
3,그냥.평범함,7년 전
4,시원합니다,5년 전
3,맛집치고는 쏘쏘,6년 전
2,비싸요,4년 전
3,그냥 쏘쏘,5년 전
