id,detail_url,title,location,phrase,tags,created_at
105,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a3d1e36f-a70f-4f8f-b7c9-da6e27859ac0&big_category=A02&mid_category=A0201&big_area=31,자전거생태공원,"경기 광주시","자건거를 테마로 한 공원","#관광지, #너른광주체육시설, #반려견과함께, #반려견놀이터, #양벌리농구장, , ","2025-03-17 12:53:07"
106,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0b751cc6-25a6-4046-a52a-d07702ec13f5&big_category=A02&mid_category=A0201&big_area=2,논현포대,"인천 남동구","군사시설을 확충하기 위해 조선 후기에 축조","#관광지, #논현포대, #문화재, #수도권, #역사, #역사공부, #역사관광지, #역사를품은곳, , , , , , , , , ","2025-03-17 12:53:07"
107,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6b6af99d-7e54-4712-b51a-0bd91e491082&big_category=A02&mid_category=A0201&big_area=35,샘사이트,"경북 영주시","1500평의 잔디 운동장과 3200평의 정원을 갖춘 독채 별장","#별장, #숙박, #영주, #정원, #힐링","2025-03-17 12:53:07"
108,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3d0e992a-3f95-402a-8dd3-0a537e1589f5&big_category=A02&mid_category=A0201&big_area=35,할매식당,"경북 포항시","할머니 손맛이 가득한 게장맛집","#갈치_정식, #게장_정식, #맛집, #음식, #포항, #포항맛집, #포항한식집","2025-03-17 12:53:07"
109,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4cb352f3-3a9d-413d-ad56-08c5a8af8051&big_category=A02&mid_category=A0201&big_area=2,미소로,"인천 남동구","항상 문전성시를 이루는 샤브샤브 전문점","#국수전골, #남동구, #막국수, #맛집, #메밀냉면, #버섯국수전골, #복해물칼국수, , , , , , , ","2025-03-17 12:53:07"
110,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=58fd06ce-f36f-415b-a68f-216f0f3d0e5b&big_category=A02&mid_category=A0201&big_area=1,"컬러풀뮤지엄(COLORPOOL MUSEUM)","서울 종로구","컬러와 향기가 만나는 아트플레이스!","#SNS감성사진, #문화공간, #문화시설, #문화예술, #사진찍기, #사진찍기좋은곳, , , , , , , ","2025-03-17 12:53:07"
111,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=68230418-7e52-44bc-bfda-b54b96a6d593&big_category=A02&mid_category=A0201&big_area=33,사랑산식당,"충북 괴산군","직접 재배한 식재료를 사용하는 로컬푸드 전문 식당","#괴산가볼만한곳, #괴산맛집, #괴산여행, #닭볶음탕, #두부전골, #등산객, #등산객맛집, ","2025-03-17 12:53:14"
112,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=312268ce-a365-410e-a632-e2949965f876&big_category=A02&mid_category=A0201&big_area=35,거조사,"경북 영천시","고려 시대 목조 건축물을 만날 수 있는 사찰","#거조사, #고려시대목조건축, #관광지, #영천가족여행, #영천사찰, #영천산책, , ","2025-03-17 12:53:15"
113,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f98ea2ae-5816-43d2-9124-52faf8489071&big_category=A02&mid_category=A0201&big_area=2,늘솔길공원양떼목장,"인천 남동구","시민들이 건강과 휴식을 위해 많이 찾는 공원","#관광지, #늘솔길공원, #늘솔길공원양떼목장, #동물체험학습, #아이와함께가볼만한곳, , , ","2025-03-17 12:53:15"
114,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=fbdcf29e-63d7-43fb-b21a-dab8f83e1b19&big_category=A02&mid_category=A0201&big_area=6,송도키친,"부산 서구","송도 바다 파노라마 뷰에서 즐기는 셰프의 다이닝","#다이닝, #부산, #송도, #송도키친, #음식","2025-03-17 12:53:15"
115,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=605b4ec3-fd57-40c1-b206-7768f2394cfc&big_category=A02&mid_category=A0201&big_area=2,간석자유시장,"인천 남동구","다양한 먹거리를 저렴하게 구매할 수 있는 시장","#간석동전통시장, #간석자유시장, #간석자유시장닭강정, #쇼핑, #인천재래시장, , ","2025-03-17 12:53:15"
116,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=eb79deaa-606d-474d-9a4c-fb9bf7507b68&big_category=A02&mid_category=A0201&big_area=1,박노수미술관,"서울 종로구","박노수 화백 예술품의 보고","#문화시설, #미술관데이트, #박노수, #박노수미술관, #서촌가볼만한곳, #세종마을, ","2025-03-17 12:53:15"
117,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=0b2dec74-015b-4a3a-bd19-cb2a449720d4&big_category=A02&mid_category=A0201&big_area=2,인천대공원,"인천 남동구","맑은 공기 마시며 힐링하는 휴양공원","#2024_여행가는달과함께하는_발도장여행지, #공원, #관광지, #동물원, #산책, , , , , , ","2025-03-17 12:53:15"
118,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=510f3c47-bcf5-4007-89bb-a7a6f05b5010&big_category=A02&mid_category=A0201&big_area=32,태백호텔,"강원 태백시","아름다운 자연 속에서 진정한 휴식",#숙박,"2025-03-17 12:53:15"
119,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=25785465-c749-49c0-8851-ce8446a8f538&big_category=A02&mid_category=A0201&big_area=35,청도농산물프라자,"경북 청도군","우수한 농특산물이 가득한 곳 !","#가족여행, #경상권, #기념품판매, #기차여행, #나들이, #나홀로여행, #데이트코스, , , , , , , , , , , , ","2025-03-17 12:53:15"
120,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a6012026-0a30-4bc6-b4ee-673c31145d5a&big_category=A02&mid_category=A0201&big_area=2,"새우타워 전망대","인천 남동구","소래포구의 아름다운 경치를 볼 수 있는 곳","#관광지, #이색관광지, #인천, #전망대","2025-03-17 12:53:15"
121,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a393b030-f25a-4c4e-ba2d-4a1c3f8c7249&big_category=A02&mid_category=A0201&big_area=2,"인천항 갑문홍보관","인천 중구","우리나라를 대표하는 항만시설, 인천항!","#가족여행, #갑문홍보관, #관광지, #근대산업유산, #박물관, #산업관광, #산업관광지, , , , , , , ","2025-03-17 12:53:22"
122,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7e089581-4358-4709-a4ac-e60d0b61fa84&big_category=A02&mid_category=A0201&big_area=1,국립고궁박물관,"서울 종로구","조선왕실 500년, 그 삶과 마주하다","#국립고궁박물관, #나들이, #문화시설, #박물관, #실내여행지, #아이와함께, , ","2025-03-17 12:53:22"
123,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=3aee6266-f4a5-4880-a79c-5181fa90c80a&big_category=A02&mid_category=A0201&big_area=2,소래포구,"인천 남동구","펄떡이는 생의 한가운데","#2024_여행가는달과함께하는_발도장여행지, #21_22한국관광100선, #가족여행, , , , , , , , , , , , , , , , , ","2025-03-17 12:53:23"
124,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f5327d71-76ec-4b38-be4f-0d660a4a0334&big_category=A02&mid_category=A0201&big_area=31,태화산(경기),"경기 광주시","뾰족한 봉우리를 가진 아담한 산","#관광지, #등산코스, #자연, #자연경관, #태화산","2025-03-17 12:53:23"
125,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b9f34b18-b7e4-4c72-a688-cb16df7b98ce&big_category=A02&mid_category=A0201&big_area=35,낙동강역사이야기관,"경북 상주시","낙동강과 관련된 다양한 역사 문화 콘텐츠를 체험할 수 있는 공간","#나룻배체험, #낙동강역사, #문화시설, #상주역사여행, #어린이체험관, #체험학습","2025-03-17 12:53:23"
126,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7f9d2672-2325-4d0f-8d3b-b104f47555cb&big_category=A02&mid_category=A0201&big_area=2,"인천 차이나타운","인천 중구","한국 속의 작은 중국!","#19_20한국관광100선, #2024_여행가는달과함께하는_발도장여행지, #21_22한국관광100선, , , , , , , , , , , , , , , , , , , , , , , , , ","2025-03-17 12:53:23"
127,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6b69db5d-fb83-499f-8817-fc750edee75d&big_category=A02&mid_category=A0201&big_area=2,"산천쭈꾸미 본점 도림동","인천 남동구","맛있는 쭈꾸미볶음을 맛볼 수 있는 곳","#남동구쭈꾸미맛집, #불향쭈꾸미, #산천쭈꾸미_본점, #음식, #인천맛집, #쭈꾸미볶음, ","2025-03-17 12:53:23"
128,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f219cfc2-1e82-44c5-b20b-6e834c318ca9&big_category=A02&mid_category=A0201&big_area=35,"김천 녹색미래과학관","경북 김천시","미래를 꿈꾸는 아이들의 세상","#가족과함께, #경상권, #과학관, #과학체험, #관광지, #교육여행, #김천녹색미래과학관, , , , , , , , , , , ","2025-03-17 12:53:23"
129,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=15849437-9e89-4846-ae23-64f57563d6f3&big_category=A02&mid_category=A0201&big_area=2,거잠포선착장,"인천 중구","노을이 아름다운 선착장","#거잠포선착장, #관광지, #서해바다, #서해일출, #영종도, #용유도, #인천선착장","2025-03-17 12:53:23"
130,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5aa7bb04-a4bf-4c6e-9d5b-80093faae1ca&big_category=A02&mid_category=A0201&big_area=2,소래습지생태공원,"인천 남동구","동식물과 함께하는 도심의 휴식 공간","#2024_여행가는달과함께하는_발도장여행지, #가족과함께, #관광지, #바다풍경, , , , , , , , , , , ","2025-03-17 12:53:23"
131,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=44e6324f-a9e0-4fdb-aaff-eb998dd91deb&big_category=A02&mid_category=A0201&big_area=2,국립인천해양박물관,"인천 중구","아름다운 월미도 바닷가에 자리 잡은 수도권 최초의 국립해양문화시설","#가볼래터, #국립해양박물관, #문화시설, #아이와함께, #여행구독, #월미도","2025-03-17 12:53:30"
132,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=44147b6f-8ece-4d7e-baf7-10503631d6ef&big_category=A02&mid_category=A0201&big_area=2,남동25시야구센터,"인천 남동구","인천 실내 경식구 야구 배팅장","#남동25시야구센터, #레포츠, #배팅센터, #사회인야구, #스크린야구, #야구배팅센터, , , , , , , ","2025-03-17 12:53:30"
133,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=57743a5d-54e7-4cf7-98f2-0fd24b59ba89&big_category=A02&mid_category=A0201&big_area=2,"희와래 커피로스터스","인천 강화군","강화도의 사계절 논 풍경을 바라볼 수 있는 비건 카페","#강화가볼만한곳, #강화맛집, #강화비건카페, #강화여행, #강화카페, #비건음식, , ","2025-03-17 12:53:30"
134,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=f1d00ff8-ff47-40f8-b178-8a13742e1394&big_category=A02&mid_category=A0201&big_area=1,청운문학도서관,"서울 종로구","종로구 최초 한옥공공도서관","#가볼래터, #도서관, #독서공간, #독서교육, #독서여행, #문화공간, #문화시설, , , , , , ","2025-03-17 12:53:31"
135,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7167bdd4-4429-49e0-ab71-23745397a892&big_category=A02&mid_category=A0201&big_area=2,예단포둘레길,"인천 중구","여유롭게 산책하기 좋은 둘레길","#둘레길, #레포츠, #예단포둘레길, #인천, #인천트래킹","2025-03-17 12:53:31"
136,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cc008843-0630-4c73-810e-673043403ef8&big_category=A02&mid_category=A0201&big_area=35,석하한정식,"경북 경주시","경주 한정식 코스요리 맛집","#경주한정식, #경주한정식맛집, #경주한정식집, #맛집, #음식, #한정식","2025-03-17 12:53:31"
137,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=bd3a8d9a-77dc-418c-8098-a383c6e374aa&big_category=A02&mid_category=A0201&big_area=2,"계양경기장 계양체육관","인천 계양구","배구 전문 실내경기장","#남녀노소, #레포츠, #생활스포츠, #스포츠, #스포츠센터, #실내스포츠, #실내체육관, , , ","2025-03-17 12:53:31"
138,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=141818bf-4149-4438-a4d3-59b56740343a&big_category=A02&mid_category=A0201&big_area=31,"술지움 공유양조벤처센터","경기 가평군","술의 양조 설비와 제조 과정을 보고 배우며 체험 가능한 장소","#가평가볼만한곳, #가평양조장, #가평여행, #관광지, #술지움, #양조장, #양조체험, ","2025-03-17 12:53:31"
139,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6f3c3ab5-cb66-47c2-97aa-a3ef00aaa47d&big_category=A02&mid_category=A0201&big_area=1,북촌문화센터,"서울 종로구","북촌과 한국의 전통 주거문화에 대한 의미를 전하는 곳","#가족과함께, #가족여행, #문화시설, #북촌문화센터, #북촌안내센터, #서울여행, , , , , , , , ","2025-03-17 12:53:31"
140,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=baada719-fa57-4c66-9439-1b728fd9118f&big_category=A02&mid_category=A0201&big_area=35,"영주 금성대군 신단","경북 영주시","세종대왕의 여섯째 아들, 금성대군의 넋을 기리는 곳","#경상권, #관광지, #사적, #역사, #역사공부, #역사관광지, #역사를품은곳, #역사문화재, , , , , , , ","2025-03-17 12:53:31"
141,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=962ad08c-9c6b-4d2a-abfb-77251dc146dd&big_category=A02&mid_category=A0201&big_area=33,백마권역마을,"충북 괴산군","유럽풍 테마형 농촌체험휴양마을","#가족여행지, #가족체험, #관광지, #농촌, #농촌길, #농촌체험, #농촌체험마을, , , , , , , , , , ","2025-03-17 12:53:38"
142,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=32b74b5b-c0b6-4b7c-8742-7c5819685e8c&big_category=A02&mid_category=A0201&big_area=2,계양산장미원,"인천 계양구","여유 있게 산책하면서 마음껏 꽃밭을 감상할 수 있는 장미 공원","#계양산장미꽃밭, #계양산장미원, #관광지, #인천가볼만한곳, #장미, #장미꽃명소, , ","2025-03-17 12:53:38"
143,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=06d7abf3-5b38-44ea-ae78-1270206c33c1&big_category=A02&mid_category=A0201&big_area=2,효성공원,"인천 계양구","계양구민들의 건강을 책임지는 체육시설 및 공원","#계양구농구장, #계양구인조잔디축구장, #계양구축구장, #관광지, #효성공원, , ","2025-03-17 12:53:38"
144,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=18ff8d5d-a3c0-49bd-9d97-97398f5fd5d5&big_category=A02&mid_category=A0201&big_area=35,강변공원,"경북 김천시","김천 지역민들의 여가생활 및 휴식을 위한 공간","#강변공원, #경북핑크뮬리, #관광지, #김천관광지, #김천사진맛집, #김천여행, ","2025-03-17 12:53:39"
145,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=a05e84ea-6ec3-4f97-be6f-e1d95d7367e7&big_category=A02&mid_category=A0201&big_area=1,"다보성 갤러리","서울 종로구","민족문화 보존과 전승의 전당","#고미술갤러리, #고미술품, #기획전시, #남녀노소, #문화시설, #문화예술, #문화전시, , , , ","2025-03-17 12:53:39"
146,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=1fa834a5-8cc2-4338-95e7-e012d6c14a4d&big_category=A02&mid_category=A0201&big_area=1,북촌박물관,"서울 종로구","전통문화를 향유하는 북촌박물관","#가족과함께, #고미술품, #공예품, #문화시설, #박물관, #북촌, #서울시, #아이와함께, , , , , , ","2025-03-17 12:53:39"
147,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4584381f-ec65-4b7c-af91-e6ab5717b574&big_category=A02&mid_category=A0201&big_area=2,상상플랫폼,"인천 중구","개항의 역사를 담아낸 복합문화 관광시설","#가볼래터, #문화시설, #복합문화시설, #상상플랫폼, #여행구독, #인천, #인천개항장, ","2025-03-17 12:53:39"
148,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d6b99d2c-0c67-4ca9-86f6-04288c521c91&big_category=A02&mid_category=A0201&big_area=35,"추억의 달동네","경북 경주시","7080 추억을 느낄 수 있는 공간","#경주관광, #경주여행, #문화시설, #세대공감, #응답하라7080, #추억여행, #추억의달동네","2025-03-17 12:53:39"
149,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=597c98b8-6d39-4b5b-b5f0-a9c61cf71ac4&big_category=A02&mid_category=A0201&big_area=33,"계명산 자연휴양림","충북 충주시","산림욕을 즐길 수 있는 최적지","#가족여행, #걷기길, #계명산, #관광지, #자연, #충청권, #치유, #친구와함께, , ","2025-03-17 12:53:39"
150,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=53c2f080-71cf-458a-a29a-51854c22a887&big_category=A02&mid_category=A0201&big_area=2,계양경기장,"인천 계양구","독특한 건축 외관의 계양구의 새로운 랜드마크","#계양경기장, #레포츠, #인천계양구, #종합경기장","2025-03-17 12:53:39"
151,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ce1dc6f7-0771-4c2f-9033-207aff8806a0&big_category=A02&mid_category=A0201&big_area=2,계산국민체육센터,"인천 계양구","체육공간과 함께 문화의 장을 만들어 가는 체육센터","#남녀노소, #레포츠, #복합스포츠, #생활스포츠, #스포츠센터, #스포츠체험, , , , , ","2025-03-17 12:53:47"
152,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4fe98db5-9562-4b8a-9b12-30e130901ed2&big_category=A02&mid_category=A0201&big_area=2,"르 스페이스","인천 중구","미지의 세계로 떠나는 여행","#문화시설, #미지의세계, #실내데이트, #이색문화시설, #전시관, #전시문화, ","2025-03-17 12:53:47"
153,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5e71496d-3de8-4648-a462-33e11eed207c&big_category=A02&mid_category=A0201&big_area=35,"달기약수탕 (청송 국가지질공원)","경북 청송군","약으로 알려진 물, 달기약수탕","#가족여행, #경상권, #관광지, #국가지질공원, #달기약수탕, #연중무휴, #자연, , , , , , , , , ","2025-03-17 12:53:47"
154,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cdc5bb89-d671-4a31-a9fe-0654ab3fd96d&big_category=A02&mid_category=A0201&big_area=2,메이드림,"인천 중구","카페와 전시, 공연까지 즐길 수 있는 공간","#을왕동, #음식, #인천, #인천베이커리카페, #인천카페","2025-03-17 12:53:47"
155,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=24031657-74b6-4d8f-9137-fbb711d46c39&big_category=A02&mid_category=A0201&big_area=34,"서산동문동오층석탑 및 당간지주","충남 서산시","고려시대의 불교문화를 품은 석탑과 당간지주","#관광지, #역사, #역사공부, #역사관광지, #역사를품은곳, #역사문화재, #역사속, , , , , , ","2025-03-17 12:53:47"
156,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=ecb56de0-f9c8-4719-b189-ad7faffa2831&big_category=A02&mid_category=A0201&big_area=34,중왕리수로,"충남 서산시","민물낚시 즐기면서 지친 일상에서 벗어나자 !","#경치여행, #경치좋은곳, #레포츠, #바다낚시, #서산바다, #서산시, #자연좋은곳, , , ","2025-03-17 12:53:47"
157,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d2342c91-0a91-4a70-825b-c1d2c2c639ca&big_category=A02&mid_category=A0201&big_area=2,경인아라뱃길귤현나루,"인천 계양구","서해와 한강을 잇는 김포의 자연친화적 휴식공간","#경인아라뱃길, #경인아라뱃길 귤현나루, #관광지, #귤현나루, #아라뱃길 전망대, , , , ","2025-03-17 12:53:47"
158,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=9c3a086b-c69a-49f0-923d-9f3acb466cff&big_category=A02&mid_category=A0201&big_area=33,"카페 산(CAFE SANN)","충북 단양군","산 정상에서 바라보는 풍경이 일품인 카페","#SNS감성사진, #가볼래터, #감성사진, #경치여행, #경치좋은곳, #단양여행, , , , , , , , , ","2025-03-17 12:53:47"
159,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d1a53f20-9ff9-40fd-b435-f2cb02479ae9&big_category=A02&mid_category=A0201&big_area=2,CK뉴욕바닷가재,"인천 계양구","가족들과 방문하기 좋은 바닷가재 요리 전문점","#가재맛집, #랍스타, #맛집, #바닷가재, #음식, #인천, #인천맛집","2025-03-17 12:53:47"
160,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=d36c9322-ee69-4bae-9950-0b49b0c14fd7&big_category=A02&mid_category=A0201&big_area=2,동양염전베이커리카페,"인천 중구","소금창고를 형상화하고 방송 스튜디오 컨셉으로 지어진 카페","#베이커리, #베이커리카페, #소금빵, #음식, #음식점, #인천, #중구","2025-03-17 12:53:47"
161,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=945ab40c-e0f4-45be-b65a-9dbb0424a10b&big_category=A02&mid_category=A0201&big_area=1,윤동주문학관,"서울 종로구","윤동주의 발자취와 세상을 향한 그의 시선","#대한민국 공공건축상, #문학기념관, #문학전시관, #문화시설, #민족시인, #별헤는밤, , , , , ","2025-03-17 12:53:54"
162,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=efe9590a-a0ef-48d2-98c3-8959f5cded5b&big_category=A02&mid_category=A0201&big_area=35,"주산지(청송 국가지질공원)","경북 청송군","사계절 아름다운 경치와 자연 속의 조화로움","#2024_여행가는달과함께하는_발도장여행지, #23_24한국관광100선, #25_26한국관광100선, , , , , , , , , , , , , , , , , , , , , , , ","2025-03-17 12:53:55"
163,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7d6d834b-7340-4630-9cf4-54ca91c31f97&big_category=A02&mid_category=A0201&big_area=2,계양꽃마루,"인천 계양구","드넓게 펼쳐진 대규모 초화단지","#2024_여행가는달과함께하는_발도장여행지, #계양꽃마루, #관광지, #꽃구경, , ","2025-03-17 12:53:55"
164,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=96396da9-a45b-4869-b25d-0d7b05097de5&big_category=A02&mid_category=A0201&big_area=2,계양공원,"인천 계양구","자연 속에서 휴식하기 좋은 곳","#걷기길, #계양공원, #관광지, #당일치기여행, #등산, #등산로, #서울근교여행, , , , , , , ","2025-03-17 12:53:55"
165,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=5fbb2188-08be-4736-8098-cc8bdd430fd3&big_category=A02&mid_category=A0201&big_area=35,하트해변,"경북 울진군","울진에 있는 하트 모양의 해변","#관광지, #울진드라마촬영지, #울진산책, #울진여행, #울진포토존, #폭풍속으로, ","2025-03-17 12:53:55"
166,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e76f0aca-aea7-4c0b-aa4b-9b86a249b23c&big_category=A02&mid_category=A0201&big_area=1,푸투라서울,"서울 종로구","과거를 존중하며 예술의 미래를 담는 북촌의 예술공간","#문화시설, #미술관, #북촌, #서울가볼만한곳","2025-03-17 12:53:55"
167,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=68e63072-8762-44a4-8f22-4eed8999cadc&big_category=A02&mid_category=A0201&big_area=33,게으른악어,"충북 충주시","충주호와 월악산을 한눈에 볼 수 있는 충주 카페","#디저트맛집, #음식, #충북권, #충주가볼만한곳, #충주카페, #충주호, #충청북도_여행지_추천","2025-03-17 12:53:55"
168,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=e33af83c-8312-4720-a2d5-86612bbba561&big_category=A02&mid_category=A0201&big_area=2,계양산성박물관,"인천 계양구","계양의 유구한 역사와 문화를 알리는 공간",#문화시설,"2025-03-17 12:53:55"
169,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=4db5a41b-4b58-4368-bacd-751ea9093373&big_category=A02&mid_category=A0201&big_area=34,"광천장 (4, 9일)","충남 홍성군","홍성의 특산물인 광천 새우젓을 만나볼 수 있는 곳","#가족여행, #광천장, #비와도즐거운_지붕있는시장, #사계절, #쇼핑, #시장맛집, , , , , , , , ","2025-03-17 12:53:55"
170,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=201ad031-0714-4006-bc70-bc5685b629ef&big_category=A02&mid_category=A0201&big_area=2,"아트팩토리 참기름","인천 강화군","강화도에서 만나는 예술의 새로운 물결","#가볼래터, #강화군, #문화, #문화시설, #미디어아트, #아트팩토리, #여행구독, , ","2025-03-17 12:53:55"
171,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=b028ccb3-548d-4387-bd88-62390d1752b0&big_category=A02&mid_category=A0201&big_area=34,국립공주박물관,"충남 공주시","백제의 문화를 바라보다","#가족과함께, #교과서속여행, #기차여행, #문화시설, #미세먼지_피하는_실내여행, , , , , , , , , , , , , ","2025-03-17 12:54:02"
172,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=88ba3a88-22c2-4d82-80a0-99849d7c6159&big_category=A02&mid_category=A0201&big_area=1,하마씨어터,"서울 종로구","대학로 연극과 뮤지컬의 중심, 하마씨어터","#공연장, #극장, #대학로, #대학로공연, #문화시설","2025-03-17 12:54:02"
173,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cb04b532-3b8e-4750-b40d-f119a58e14e1&big_category=A02&mid_category=A0201&big_area=2,충남서산집,"인천 강화군","싱싱하고 살이 꽉 찬 꽃게탕과 꽃게찜이 유명한 충남서산집","#간장게장, #꽃게찜, #꽃게탕, #맛집, #분위기_좋은가족식사_추천정성가득, ","2025-03-17 12:54:03"
174,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=cfa37b45-2941-4150-bd80-5a372204604a&big_category=A02&mid_category=A0201&big_area=2,"덕적도 능동자갈마당","인천 옹진군","크고 작은 자갈과 멋진 풍광이 어우러진 해변","#관광지, #자연관광지, #자연발생, #자연여행, #자연좋은곳, #자연풍경, #자연환경, , , , ","2025-03-17 12:54:03"
175,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=498c1831-4ec3-436a-8fe7-7360e5f6d955&big_category=A02&mid_category=A0201&big_area=1,"인왕산 숲속쉼터","서울 종로구","인왕산 숲 속에서 잠시 쉬어가는 곳","#가볼래터, #가볼만한곳, #도서관, #등산, #등산코스, #문화시설, #서울, #서울권, , , , , , , , ","2025-03-17 12:54:03"
176,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7ef8c0c2-27e6-4042-8220-cb8d9b0a905e&big_category=A02&mid_category=A0201&big_area=34,"홍성 홍주의사총","충남 홍성군","일본군과 싸우다 희생된 분들의 유해를 모신 곳","#관광지, #역사, #역사공부, #역사관광지, #역사를품은곳, #역사속으로, #역사여행, , , , ","2025-03-17 12:54:03"
177,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=c953048b-06bb-4d2c-8033-07c31b5bf75e&big_category=A02&mid_category=A0201&big_area=35,개실마을,"경북 고령군","대가야의 역사와 체험이 있는 농촌여행","#가족여행, #가족이색체험, #가족체험, #경상권, #고령개실마을, #관광지, #농촌체험, , , , , , , , , , , , , , ","2025-03-17 12:54:03"
178,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7ac7625e-77aa-4014-8a44-81e72c7a025e&big_category=A02&mid_category=A0201&big_area=34,"아산 맹씨 행단(맹사성 고택)","충남 아산시","조선 전기의 청백리 맹사성의 가족이 살던 집","#고택, #관광지, #맹사성고택, #사적, #역사, #역사공부, #역사를품은곳, #역사속, , , , , , , ","2025-03-17 12:54:03"
179,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=6b4464f6-1727-4895-8922-67ab1df64466&big_category=A02&mid_category=A0201&big_area=2,일미민물장어,"인천 강화군","싱싱한 장어의 맛을 느껴보자!","#가을보양식, #강화군, #맛집, #보양식, #음식, #장어, #장어구이, #장어구이, , , ","2025-03-17 12:54:03"
180,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=7a380e87-aa80-4783-b290-8dcd6c9932d4&big_category=A02&mid_category=A0201&big_area=2,"영암어촌계 체험장","인천 옹진군","오감만족 즐기는 여행","#갯벌체험, #관광지, #섬여행, #영흥도, #옹진바다여행, #인천가볼만한곳, #인천가족여행, ","2025-03-17 12:54:03"
